ctau,m,lam112,lam111,BrP,BrD,Br,Br_charged
504157.0199691713,0.1865777142857143,0.0003359818286283781,0.0003359818286283781,8.433147780878053e-08,1.0,8.433147780878053e-08,0.9411942530348495
150054.84731937893,0.1865777142857143,0.0006158482110660267,0.0006158482110660267,2.833383848649647e-07,1.0,2.833383848649647e-07,0.9411942530348495
44661.5961142802,0.1865777142857143,0.0011288378916846883,0.0011288378916846883,9.519648501659192e-07,0.9999999999999999,9.519648501659191e-07,0.9411942530348494
13292.860598029332,0.1865777142857143,0.00206913808111479,0.00206913808111479,3.1984217263474e-06,1.0,3.1984217263474e-06,0.9411942530348495
3956.422480434876,0.1865777142857143,0.00379269019073225,0.00379269019073225,1.0746034695646909e-05,0.9999999999999999,1.0746034695646907e-05,0.9411942530348494
1177.57037533449,0.1865777142857143,0.0069519279617756054,0.0069519279617756054,3.610380833022081e-05,1.0,3.610380833022081e-05,0.9411942530348495
350.4863284249144,0.1865777142857143,0.012742749857031334,0.012742749857031334,0.00012129190155312798,1.0,0.00012129190155312798,0.9411942530348495
104.31704888795616,0.1865777142857143,0.023357214690901212,0.023357214690901212,0.00040740213938640673,0.9999999999999999,0.0004074021393864067,0.9411942530348494
31.048419884439312,0.1865777142857143,0.04281332398719392,0.04281332398719392,0.0013674824669501152,1.0,0.0013674824669501152,0.9411942530348495
9.241100928342549,0.1865777142857143,0.07847599703514607,0.07847599703514607,0.004579713815747833,0.9999999999999999,0.004579713815747832,0.9411942530348494
2.7504764070332817,0.1865777142857143,0.14384498882876628,0.14384498882876628,0.015222492298640828,1.0,0.015222492298640828,0.9411942530348495
0.8186384419246435,0.1865777142857143,0.26366508987303583,0.26366508987303583,0.049371277375913486,0.9999999999999999,0.04937127737591348,0.9411942530348494
0.24365557067972304,0.1865777142857143,0.4832930238571752,0.4832930238571752,0.14856913966270982,1.0,0.14856913966270982,0.9411942530348495
0.07252046090540953,0.1865777142857143,0.8858667904100823,0.8858667904100823,0.36958886924170087,1.0,0.36958886924170087,0.9411942530348495
0.021584637836358337,0.1865777142857143,1.623776739188721,1.623776739188721,0.6632711602229128,1.0,0.6632711602229128,0.9411942530348495
0.006424346794133493,0.1865777142857143,2.9763514416313193,2.9763514416313193,0.8687319051628483,0.9999999999999999,0.8687319051628482,0.9411942530348494
0.001912111384225881,0.1865777142857143,5.455594781168514,5.455594781168514,0.956961977959605,1.0,0.956961977959605,0.9411942530348495
0.0005691115475000343,0.1865777142857143,10.0,10.0,0.986791087904448,0.9999999999999999,0.9867910879044479,0.9411942530348494
3012557.2034137924,0.21211107142857144,0.0001,0.0001,6.761358608094951e-09,1.0,6.761358608094951e-09,0.9448276728922274
896642.8975377458,0.21211107142857144,0.00018329807108324357,0.00018329807108324357,2.271693592913783e-08,1.0,2.271693592913783e-08,0.9448276728922272
266872.4380714953,0.21211107142857144,0.0003359818286283781,0.0003359818286283781,7.632477265144805e-08,1.0,7.632477265144805e-08,0.9448276728922272
79430.61657857582,0.21211107142857144,0.0006158482110660267,0.0006158482110660267,2.5643732066319684e-07,1.0,2.5643732066319684e-07,0.9448276728922274
23641.343016330928,0.21211107142857144,0.0011288378916846883,0.0011288378916846883,8.615822778672045e-07,1.0,8.615822778672045e-07,0.9448276728922272
7036.494536875693,0.21211107142857144,0.00206913808111479,0.00206913808111479,2.894754006767228e-06,1.0,2.894754006767228e-06,0.9448276728922272
2094.308065886087,0.21211107142857144,0.00379269019073225,0.00379269019073225,9.725781008510937e-06,1.0,9.725781008510937e-06,0.9448276728922274
623.3396831120153,0.21211107142857144,0.0069519279617756054,0.0069519279617756054,3.267610692897722e-05,1.0,3.267610692897722e-05,0.9448276728922274
185.52779644564572,0.21211107142857144,0.012742749857031334,0.012742749857031334,0.00010977731669136718,1.0,0.00010977731669136718,0.9448276728922272
55.219592441367936,0.21211107142857144,0.023357214690901212,0.023357214690901212,0.0003687363132304314,1.0,0.0003687363132304314,0.9448276728922272
16.435291356915933,0.21211107142857144,0.04281332398719392,0.04281332398719392,0.0012378099268406243,1.0,0.0012378099268406243,0.9448276728922272
4.891720312378752,0.21211107142857144,0.07847599703514607,0.07847599703514607,0.004146703878159785,1.0,0.004146703878159785,0.9448276728922272
1.4559478803805677,0.21211107142857144,0.14384498882876628,0.14384498882876628,0.013797159856353988,1.0,0.013797159856353988,0.9448276728922272
0.4333412572710766,0.21211107142857144,0.26366508987303583,0.26366508987303583,0.04489424759864853,1.0,0.04489424759864853,0.9448276728922274
0.12897758757970967,0.21211107142857144,0.4832930238571752,0.4832930238571752,0.13638733106519926,1.0,0.13638733106519926,0.9448276728922272
0.03838826287309986,0.21211107142857144,0.8858667904100823,0.8858667904100823,0.34666330173728804,1.0,0.34666330173728804,0.9448276728922274
0.01142569615440728,0.21211107142857144,1.623776739188721,1.623776739188721,0.6406412129982502,1.0,0.6406412129982502,0.9448276728922272
0.003400688722081147,0.21211107142857144,2.9763514416313193,2.9763514416313193,0.8569315878032057,1.0,0.8569315878032057,0.9448276728922272
0.0010121644780505612,0.21211107142857144,5.455594781168514,5.455594781168514,0.9526608834027779,1.0,0.9526608834027779,0.9448276728922272
0.00030125572034137927,0.21211107142857144,10.0,10.0,0.9854256270448042,1.0,0.9854256270448042,0.9448276728922272
2012278.6871724427,0.2376444285714286,0.0001,0.0001,6.0036777785107785e-09,1.0,6.0036777785107785e-09,0.9464855766404201
598924.857152968,0.2376444285714286,0.00018329807108324357,0.00018329807108324357,2.0171266099417896e-08,1.0,2.0171266099417896e-08,0.9464855766404201
178261.08620160684,0.2376444285714286,0.0003359818286283781,0.0003359818286283781,6.777178547234797e-08,1.0,6.777178547234797e-08,0.9464855766404201
53056.7640902916,0.2376444285714286,0.0006158482110660267,0.0006158482110660267,2.2770084770810534e-07,1.0,2.2770084770810534e-07,0.9464855766404202
15791.557628843264,0.2376444285714286,0.0011288378916846883,0.0011288378916846883,7.650330608547866e-07,1.0,7.650330608547866e-07,0.9464855766404201
4700.122531421161,0.2376444285714286,0.00206913808111479,0.00206913808111479,2.570367427086993e-06,1.0,2.570367427086993e-06,0.9464855766404202
1398.921647223922,0.2376444285714286,0.00379269019073225,0.00379269019073225,8.635915101987936e-06,1.0,8.635915101987936e-06,0.9464855766404201
416.36824614441787,0.2376444285714286,0.0069519279617756054,0.0069519279617756054,2.901451418614506e-05,1.0,2.901451418614506e-05,0.9464855766404202
123.92582296614421,0.2376444285714286,0.012742749857031334,0.012742749857031334,9.747682119161815e-05,0.9999999999999999,9.747682119161814e-05,0.9464855766404201
36.884680184063086,0.2376444285714286,0.023357214690901212,0.023357214690901212,0.00032742908860585763,1.0,0.00032742908860585763,0.9464855766404202
10.978177103994629,0.2376444285714286,0.04281332398719392,0.04281332398719392,0.0010992528761758838,1.0,0.0010992528761758838,0.9464855766404201
3.2674913249958366,0.2376444285714286,0.07847599703514607,0.07847599703514607,0.003683734171744465,1.0,0.003683734171744465,0.9464855766404201
0.972520251566917,0.2376444285714286,0.14384498882876628,0.14384498882876628,0.012270014888804217,1.0,0.012270014888804217,0.9464855766404201
0.28945620527668464,0.2376444285714286,0.26366508987303583,0.26366508987303583,0.040064939842576225,1.0,0.040064939842576225,0.9464855766404201
0.08615233938643914,0.2376444285714286,0.4832930238571752,0.4832930238571752,0.12298333762766726,1.0,0.12298333762766726,0.9464855766404201
0.025641963953273873,0.2376444285714286,0.8858667904100823,0.8858667904100823,0.32025716684435956,0.9999999999999999,0.3202571668443595,0.9464855766404201
0.007631949637858501,0.2376444285714286,1.623776739188721,1.623776739188721,0.612847313546683,1.0,0.612847313546683,0.9464855766404202
0.0022715364307097736,0.2376444285714286,2.9763514416313193,2.9763514416313193,0.8417335568294414,1.0,0.8417335568294414,0.9464855766404202
0.0006760890730261109,0.2376444285714286,5.455594781168514,5.455594781168514,0.9470031756374111,1.0,0.9470031756374111,0.9464855766404202
0.00020122786871724433,0.2376444285714286,10.0,10.0,0.9836164353627024,1.0,0.9836164353627024,0.9464855766404202
1508283.9371766744,0.26317778571428574,0.0001,0.0001,5.212936206527209e-09,1.0000000000000002,5.21293620652721e-09,0.947419996566284
448918.30708051583,0.26317778571428574,0.00018329807108324357,0.00018329807108324357,1.7514518176464627e-08,1.0,1.7514518176464627e-08,0.9474199965662838
133613.86504537842,0.26317778571428574,0.0003359818286283781,0.0003359818286283781,5.884559601258348e-08,1.0,5.884559601258348e-08,0.9474199965662838
39768.18198497437,0.26317778571428574,0.0006158482110660267,0.0006158482110660267,1.9771048209529736e-07,1.0,1.9771048209529736e-07,0.9474199965662838
11836.40857820354,0.26317778571428574,0.0011288378916846883,0.0011288378916846883,6.642709832109519e-07,1.0,6.642709832109519e-07,0.9474199965662838
3522.9311735473348,0.26317778571428574,0.00206913808111479,0.00206913808111479,2.2318262979208844e-06,0.9999999999999999,2.231826297920884e-06,0.9474199965662837
1048.5481277155527,0.26317778571428574,0.00379269019073225,0.00379269019073225,7.4984913152255964e-06,1.0,7.4984913152255964e-06,0.9474199965662838
312.08477315460055,0.26317778571428574,0.0069519279617756054,0.0069519279617756054,2.5193122446195413e-05,1.0,2.5193122446195413e-05,0.9474199965662838
92.88739644898787,0.26317778571428574,0.012742749857031334,0.012742749857031334,8.46392815772154e-05,1.0,8.46392815772154e-05,0.9474199965662838
27.646553633032482,0.26317778571428574,0.023357214690901212,0.023357214690901212,0.0002843158186374133,1.0,0.0002843158186374133,0.9474199965662838
8.228585976181384,0.26317778571428574,0.04281332398719392,0.04281332398719392,0.0009546090072151028,1.0,0.0009546090072151028,0.9474199965662838
2.4491163732794714,0.26317778571428574,0.07847599703514607,0.07847599703514607,0.0032001039124757522,0.9999999999999999,0.003200103912475752,0.9474199965662837
0.7289431048333208,0.26317778571428574,0.14384498882876628,0.14384498882876628,0.010671182461585821,1.0,0.010671182461585821,0.9474199965662838
0.21695908609378645,0.26317778571428574,0.26366508987303583,0.26366508987303583,0.034972553331312224,1.0,0.034972553331312224,0.9474199965662838
0.06457464886702548,0.26317778571428574,0.4832930238571752,0.4832930238571752,0.1085434553872217,1.0,0.1085434553872217,0.9474199965662838
0.01921968492482075,0.26317778571428574,0.8858667904100823,0.8858667904100823,0.29032230834065725,1.0,0.29032230834065725,0.9474199965662838
0.0057204536933689945,0.26317778571428574,1.623776739188721,1.623776739188721,0.578853262173758,0.9999999999999999,0.5788532621737579,0.9474199965662837
0.0017026080597043979,0.26317778571428574,2.9763514416313193,2.9763514416313193,0.8219996692777396,0.9999999999999999,0.8219996692777395,0.9474199965662837
0.0005067559953034301,0.26317778571428574,5.455594781168514,5.455594781168514,0.9394509299192496,1.0,0.9394509299192496,0.9474199965662838
0.00015082839371766745,0.26317778571428574,10.0,10.0,0.9811780161475187,0.9999999999999999,0.9811780161475185,0.9474199965662837
1209032.6459724875,0.28871114285714283,0.0001,0.0001,4.406207365162928e-09,1.0,4.406207365162928e-09,0.9480119569357575
359850.60588195425,0.28871114285714283,0.00018329807108324357,0.00018329807108324357,1.480405592470234e-08,1.0,1.480405592470234e-08,0.9480119569357573
107104.18695886583,0.28871114285714283,0.0003359818286283781,0.0003359818286283781,4.9738936069358815e-08,1.0,4.9738936069358815e-08,0.9480119569357575
31877.970125976983,0.28871114285714283,0.0006158482110660267,0.0006158482110660267,1.6711376733117847e-07,1.0,1.6711376733117847e-07,0.9480119569357575
9488.004234073198,0.28871114285714283,0.0011288378916846883,0.0011288378916846883,5.614716699481511e-07,1.0,5.614716699481511e-07,0.9480119569357575
2823.9635080287753,0.28871114285714283,0.00206913808111479,0.00206913808111479,1.8864402844432084e-06,0.9999999999999999,1.8864402844432082e-06,0.9480119569357573
840.5107858235685,0.28871114285714283,0.00379269019073225,0.00379269019073225,6.338068348752905e-06,1.0,6.338068348752905e-06,0.9480119569357575
250.16554890926503,0.28871114285714283,0.0069519279617756054,0.0069519279617756054,2.129443944353573e-05,1.0,2.129443944353573e-05,0.9480119569357575
74.45805921425814,0.28871114285714283,0.012742749857031334,0.012742749857031334,7.154185198840632e-05,0.9999999999999999,7.154185198840631e-05,0.9480119569357573
22.161335188342733,0.28871114285714283,0.023357214690901212,0.023357214690901212,0.0002403270491459976,1.0,0.0002403270491459976,0.9480119569357575
6.595992193629876,0.28871114285714283,0.04281332398719392,0.04281332398719392,0.0008069975433731985,1.0,0.0008069975433731985,0.9480119569357575
1.963199087449921,0.28871114285714283,0.07847599703514607,0.07847599703514607,0.002706211481855254,1.0,0.002706211481855254,0.9480119569357575
0.5843170434140853,0.28871114285714283,0.14384498882876628,0.14384498882876628,0.00903468183322485,1.0,0.00903468183322485,0.9480119569357575
0.1739132874535263,0.28871114285714283,0.26366508987303583,0.26366508987303583,0.029721226520403564,1.0,0.029721226520403564,0.9480119569357575
0.0517627063831145,0.28871114285714283,0.4832930238571752,0.4832930238571752,0.09331323832687755,1.0,0.09331323832687755,0.9480119569357575
0.015406400576612151,0.28871114285714283,0.8858667904100823,0.8858667904100823,0.2569373357516281,1.0,0.2569373357516281,0.9480119569357573
0.004585486256654915,0.28871114285714283,1.623776739188721,1.623776739188721,0.5374146150875747,1.0,0.5374146150875747,0.9480119569357575
0.001364801863057543,0.28871114285714283,2.9763514416313193,2.9763514416313193,0.7960562497066016,1.0,0.7960562497066016,0.9480119569357575
0.00040621299926524377,0.28871114285714283,5.455594781168514,5.455594781168514,0.9291504801848179,0.9999999999999999,0.9291504801848178,0.9480119569357573
0.00012090326459724874,0.28871114285714283,10.0,10.0,0.9778083893026653,1.0,0.9778083893026653,0.9480119569357573
1011938.7532326117,0.31424450000000004,0.0001,0.0001,3.602305637097663e-09,1.0,3.602305637097663e-09,0.948416121494051
301188.5367026484,0.31424450000000004,0.00018329807108324357,0.00018329807108324357,1.2103092249418063e-08,1.0,1.2103092249418063e-08,0.948416121494051
89644.29354177552,0.31424450000000004,0.0003359818286283781,0.0003359818286283781,4.06641894987604e-08,1.0,4.06641894987604e-08,0.9484161214940509
26681.292231708416,0.31424450000000004,0.0006158482110660267,0.0006158482110660267,1.3662427436436566e-07,1.0,1.3662427436436566e-07,0.948416121494051
7941.290259843205,0.31424450000000004,0.0011288378916846883,0.0011288378916846883,4.59032587363657e-07,1.0,4.59032587363657e-07,0.9484161214940509
2363.607071329702,0.31424450000000004,0.00206913808111479,0.00206913808111479,1.5422644103921097e-06,1.0,1.5422644103921097e-06,0.948416121494051
703.492531420214,0.31424450000000004,0.00379269019073225,0.00379269019073225,5.181709309676846e-06,1.0,5.181709309676846e-06,0.948416121494051
209.384101006942,0.31424450000000004,0.0069519279617756054,0.0069519279617756054,1.7409388812726324e-05,1.0,1.7409388812726324e-05,0.9484161214940509
62.320067088668964,0.31424450000000004,0.012742749857031334,0.012742749857031334,5.848997994252284e-05,1.0,5.848997994252284e-05,0.9484161214940509
18.548642152192034,0.31424450000000004,0.023357214690901212,0.023357214690901212,0.00019648858369619173,1.0,0.00019648858369619173,0.9484161214940509
5.520727780998022,0.31424450000000004,0.04281332398719392,0.04281332398719392,0.0006598599744222732,1.0,0.0006598599744222732,0.9484161214940509
1.6431626089827536,0.31424450000000004,0.07847599703514607,0.07847599703514607,0.002213562760009054,1.0,0.002213562760009054,0.9484161214940509
0.48906294000804884,0.31424450000000004,0.14384498882876628,0.14384498882876628,0.00739852167758498,1.0,0.00739852167758498,0.9484161214940509
0.14556231865414077,0.31424450000000004,0.26366508987303583,0.26366508987303583,0.024431141058279756,1.0,0.024431141058279756,0.9484161214940509
0.04332446169734495,0.31424450000000004,0.4832930238571752,0.4832930238571752,0.07760975512399147,1.0,0.07760975512399147,0.948416121494051
0.012894882403079344,0.31424450000000004,0.8858667904100823,0.8858667904100823,0.22039115428566475,1.0,0.22039115428566475,0.9484161214940509
0.003837970183007153,0.31424450000000004,1.623776739188721,1.623776739188721,0.48712747479806423,1.0,0.48712747479806423,0.948416121494051
0.0011423148087131337,0.31424450000000004,2.9763514416313193,2.9763514416313193,0.7614027387414658,1.0,0.7614027387414658,0.948416121494051
0.0003399930327710147,0.31424450000000004,5.455594781168514,5.455594781168514,0.9146883434880538,1.0,0.9146883434880538,0.9484161214940509
0.00010119387532326118,0.31424450000000004,10.0,10.0,0.97298980434044,1.0,0.97298980434044,0.948416121494051
872552.7774730363,0.33977785714285713,0.0001,0.0001,2.8217863146879646e-09,0.9999999999999999,2.821786314687964e-09,0.9487068946913911
259702.37171312846,0.33977785714285713,0.00018329807108324357,0.00018329807108324357,9.480689196942951e-09,1.0,9.480689196942951e-09,0.9487068946913912
77296.55284434425,0.33977785714285713,0.0003359818286283781,0.0003359818286283781,3.185339221781552e-08,0.9999999999999999,3.1853392217815515e-08,0.9487068946913911
23006.170649139494,0.33977785714285713,0.0006158482110660267,0.0006158482110660267,1.0702160160896327e-07,1.0,1.0702160160896327e-07,0.9487068946913912
6847.444917798264,0.33977785714285713,0.0011288378916846883,0.0011288378916846883,3.5957304330244853e-07,1.0,3.5957304330244853e-07,0.9487068946913912
2038.0402552579874,0.33977785714285713,0.00206913808111479,0.00206913808111479,1.2080990610375553e-06,1.0,1.2080990610375553e-06,0.9487068946913912
606.5924051839772,0.33977785714285713,0.00379269019073225,0.00379269019073225,4.058981745188502e-06,0.9999999999999999,4.058981745188501e-06,0.9487068946913911
180.54321796519395,0.33977785714285713,0.0069519279617756054,0.0069519279617756054,1.3637310466752491e-05,0.9999999999999999,1.363731046675249e-05,0.9487068946913911
53.73600670674625,0.33977785714285713,0.012742749857031334,0.012742749857031334,4.5817410605506144e-05,0.9999999999999999,4.581741060550614e-05,0.9487068946913911
15.99372410291344,0.33977785714285713,0.023357214690901212,0.023357214690901212,0.00015392153186902618,1.0,0.00015392153186902618,0.9487068946913912
4.760294379075998,0.33977785714285713,0.04281332398719392,0.04281332398719392,0.000516960603457095,0.9999999999999999,0.0005169606034570949,0.9487068946913911
1.416830903775232,0.33977785714285713,0.07847599703514607,0.07847599703514607,0.0017347773764662185,1.0,0.0017347773764662185,0.9487068946913912
0.42169867029992086,0.33977785714285713,0.14384498882876628,0.14384498882876628,0.005804773406526319,1.0,0.005804773406526319,0.9487068946913912
0.12551234452811796,0.33977785714285713,0.26366508987303583,0.26366508987303583,0.019239437969078333,1.0,0.019239437969078333,0.9487068946913912
0.03735688475787907,0.33977785714285713,0.4832930238571752,0.4832930238571752,0.06183366937192933,1.0,0.06183366937192933,0.9487068946913911
0.011118721780396842,0.33977785714285713,0.8858667904100823,0.8858667904100823,0.18129588251618126,1.0,0.18129588251618126,0.9487068946913912
0.003309322360018168,0.33977785714285713,1.623776739188721,1.623776739188721,0.42660765624328434,0.9999999999999999,0.4266076562432843,0.9487068946913911
0.0009849706377062816,0.33977785714285713,2.9763514416313193,2.9763514416313193,0.7142634099217493,0.9999999999999999,0.7142634099217492,0.9487068946913911
0.00029316187775016173,0.33977785714285713,5.455594781168514,5.455594781168514,0.8936014892377979,1.0,0.8936014892377979,0.9487068946913912
8.725527774730366e-05,0.33977785714285713,10.0,10.0,0.9657743623396502,1.0,0.9657743623396502,0.9487068946913912
768752.449963163,0.36531121428571434,0.0001,0.0001,2.086945599974276e-09,0.9999999999999999,2.0869455999742755e-09,0.9489243677727903
228807.74627054698,0.36531121428571434,0.00018329807108324357,0.00018329807108324357,7.011757954741454e-09,1.0,7.011757954741454e-09,0.9489243677727904
68101.22654687555,0.36531121428571434,0.0003359818286283781,0.0003359818286283781,2.3558232205530407e-08,0.9999999999999999,2.3558232205530403e-08,0.9489243677727903
20269.318380965367,0.36531121428571434,0.0006158482110660267,0.0006158482110660267,7.915137495638671e-08,1.0,7.915137495638671e-08,0.9489243677727904
6032.86149840706,0.36531121428571434,0.0011288378916846883,0.0011288378916846883,2.659341872910229e-07,1.0,2.659341872910229e-07,0.9489243677727904
1795.5916017945897,0.36531121428571434,0.00206913808111479,0.00206913808111479,8.934899846930756e-07,0.9999999999999999,8.934899846930755e-07,0.9489243677727903
534.4311652582418,0.36531121428571434,0.00379269019073225,0.00379269019073225,3.0019576596335235e-06,1.0,3.0019576596335235e-06,0.9489243677727904
159.0654969169073,0.36531121428571434,0.0069519279617756054,0.0069519279617756054,1.0085960789787932e-05,0.9999999999999999,1.008596078978793e-05,0.9489243677727903
47.34348210624393,0.36531121428571434,0.012742749857031334,0.012742749857031334,3.3886188969910954e-05,0.9999999999999999,3.388618896991095e-05,0.9489243677727903
14.091084121876566,0.36531121428571434,0.023357214690901212,0.023357214690901212,0.00011384233392306587,0.9999999999999999,0.00011384233392306586,0.9489243677727903
4.194001854029551,0.36531121428571434,0.04281332398719392,0.04281332398719392,0.00038238682810909087,1.0,0.00038238682810909087,0.9489243677727904
1.248282346444528,0.36531121428571434,0.07847599703514607,0.07847599703514607,0.0012835919910439797,1.0,0.0012835919910439797,0.9489243677727904
0.371532696140309,0.36531121428571434,0.14384498882876628,0.14384498882876628,0.00429961212994623,1.0,0.00429961212994623,0.9489243677727904
0.11058118757703793,0.36531121428571434,0.26366508987303583,0.26366508987303583,0.014300815050775607,0.9999999999999999,0.014300815050775606,0.9489243677727903
0.03291284770622203,0.36531121428571434,0.4832930238571752,0.4832930238571752,0.04647957848172025,1.0,0.04647957848172025,0.9489243677727904
0.009796020171860596,0.36531121428571434,0.8858667904100823,0.8858667904100823,0.14072747547427328,1.0,0.14072747547427328,0.9489243677727904
0.002915639876076676,0.36531121428571434,1.623776739188721,1.623776739188721,0.35494470696337693,1.0,0.35494470696337693,0.9489243677727904
0.0008677968948438558,0.36531121428571434,2.9763514416313193,2.9763514416313193,0.6489695612021804,1.0,0.6489695612021804,0.9489243677727904
0.00025828685390116987,0.36531121428571434,5.455594781168514,5.455594781168514,0.8613322776166679,1.0,0.8613322776166679,0.9489243677727904
7.687524499631631e-05,0.36531121428571434,10.0,10.0,0.9542741256106122,1.0,0.9542741256106122,0.9489243677727904
688375.9329403897,0.39084457142857143,0.0001,0.0001,1.4218206046752965e-09,1.0,1.4218206046752965e-09,0.9490919767414672
204884.87003914342,0.39084457142857143,0.00018329807108324357,0.00018329807108324357,4.777058851374952e-09,1.0,4.777058851374952e-09,0.9490919767414672
60980.93783094499,0.39084457142857143,0.0003359818286283781,0.0003359818286283781,1.6050049502571303e-08,1.0,1.6050049502571303e-08,0.9490919767414672
