2.335721469090121349e+00 3.076906260077599993e-03 5.000000000000000000e-01 1.042238423334290509e+00 1.242301812853153109e+01
3.792690190732245892e+00 8.072078112275900275e-03 5.000000000000000000e-01 3.952887444584213261e-01 1.242301812853153109e+01
6.158482110660260744e+00 2.100574150548789945e-02 5.000000000000000000e-01 1.499207743614320021e-01 1.242301812853153109e+01
1.000000000000000000e+01 5.354401404164259998e-02 5.000000000000000000e-01 5.686030503075849979e-02 1.242301812853153109e+01
1.000000000000000021e-03 5.563591079836824220e-10 5.300000000000000266e-01 2.052053511111727857e+05 1.242301812853153109e+01
1.623776739188700002e-03 1.466924740746264107e-09 5.300000000000000266e-01 7.782803222451129113e+04 1.242301812853153109e+01
2.636650898730300181e-03 3.867768426772532752e-09 5.300000000000000266e-01 2.951776143818970377e+04 1.242301812853153109e+01
4.281332398719300304e-03 1.019795503397575076e-08 5.300000000000000266e-01 1.119517242589966736e+04 1.242301812853153109e+01
6.951927961775600240e-03 2.688844685676249595e-08 5.300000000000000266e-01 4.245982064326589352e+03 1.242301812853153109e+01
1.128837891684679982e-02 7.089544445045045025e-08 5.300000000000000266e-01 1.610369452539652912e+03 1.242301812853153109e+01
1.832980710832430096e-02 1.869265156368805040e-07 5.300000000000000266e-01 6.107632426102001091e+02 1.242301812853153109e+01
2.976351441631309991e-02 4.928598146682116869e-07 5.300000000000000266e-01 2.316435759107527872e+02 1.242301812853153109e+01
4.832930238571749720e-02 1.299498225066473269e-06 5.300000000000000266e-01 8.785523181028534623e+01 1.242301812853153109e+01
7.847599703514610003e-02 3.426315875845973108e-06 5.300000000000000266e-01 3.332076758913768799e+01 1.242301812853153109e+01
1.274274985703132967e-01 9.033948173866163361e-06 5.300000000000000266e-01 1.263753483829916213e+01 1.242301812853153109e+01
2.069138081114789973e-01 2.381901539757542334e-05 5.300000000000000266e-01 4.793025441625426097e+00 1.242301812853153109e+01
3.359818286283781097e-01 6.279998019732767572e-05 5.300000000000000266e-01 1.817846057638288437e+00 1.242301812853153109e+01
5.455594781168514595e-01 1.655646072250000075e-04 5.300000000000000266e-01 6.894526911066035657e-01 1.242301812853153109e+01
8.858667904100823165e-01 4.364178136642000148e-04 5.300000000000000266e-01 2.614880458533964114e-01 1.242301812853153109e+01
1.438449888287663070e+00 1.149860117384699995e-03 5.300000000000000266e-01 9.917431465019199699e-02 1.242301812853153109e+01
2.335721469090121349e+00 3.026084863517299831e-03 5.300000000000000266e-01 3.761374503463769947e-02 1.242301812853153109e+01
3.792690190732245892e+00 7.939408308045799167e-03 5.300000000000000266e-01 1.426572818295739932e-02 1.242301812853153109e+01
6.158482110660260744e+00 2.066492716592140122e-02 5.300000000000000266e-01 5.410548734315500166e-03 1.242301812853153109e+01
1.000000000000000000e+01 5.270369287230240035e-02 5.300000000000000266e-01 2.052053511111700135e-03 1.242301812853153109e+01
1.000000000000000021e-03 5.465902991074690833e-10 5.500000000000000444e-01 6.779245881158279371e+04 1.242301812853153109e+01
1.623776739188700002e-03 1.441167802089765545e-09 5.500000000000000444e-01 2.571157935403103693e+04 1.242301812853153109e+01
2.636650898730300181e-03 3.799856371638561567e-09 5.500000000000000444e-01 9.751605480426720533e+03 1.242301812853153109e+01
4.281332398719300304e-03 1.001889465501921011e-08 5.500000000000000444e-01 3.698481844950524192e+03 1.242301812853153109e+01
6.951927961775600240e-03 2.641632716328121257e-08 5.500000000000000444e-01 1.402719581394518400e+03 1.242301812853153109e+01
1.128837891684679982e-02 6.965062974492392980e-08 5.500000000000000444e-01 5.320080796703038004e+02 1.242301812853153109e+01
1.832980710832430096e-02 1.836443745797753449e-07 5.500000000000000444e-01 2.017741825155861193e+02 1.242301812853153109e+01
2.976351441631309991e-02 4.842059597487577214e-07 5.500000000000000444e-01 7.652669627698827526e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.276681067202899993e-06 5.500000000000000444e-01 2.902420502988795548e+01 1.242301812853153109e+01
7.847599703514610003e-02 3.366155249714397155e-06 5.500000000000000444e-01 1.100798177106576325e+01 1.242301812853153109e+01
1.274274985703132967e-01 8.875327368285322764e-06 5.500000000000000444e-01 4.174986448288054319e+00 1.242301812853153109e+01
2.069138081114789973e-01 2.340079996648269077e-05 5.500000000000000444e-01 1.583443014886216416e+00 1.242301812853153109e+01
3.359818286283781097e-01 6.169737731846545558e-05 5.500000000000000444e-01 6.005508790142460862e-01 1.242301812853153109e+01
5.455594781168514595e-01 1.626580206259999994e-04 5.500000000000000444e-01 2.277703427872961872e-01 1.242301812853153109e+01
8.858667904100823165e-01 4.287582746442999818e-04 5.500000000000000444e-01 8.638623448290989881e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.129693153296300106e-03 5.500000000000000444e-01 3.276362241376280099e-02 1.242301812853153109e+01
2.335721469090121349e+00 2.973109446287200159e-03 5.500000000000000444e-01 1.242622693415330014e-02 1.242301812853153109e+01
3.792690190732245892e+00 7.801092030291599880e-03 5.500000000000000444e-01 4.712882900097599588e-03 1.242301812853153109e+01
6.158482110660260744e+00 2.030945204724689951e-02 5.500000000000000444e-01 1.787450474527000049e-03 1.242301812853153109e+01
1.000000000000000000e+01 5.182625700715830230e-02 5.500000000000000444e-01 6.779245881157999797e-04 1.242301812853153109e+01
1.000000000000000021e-03 5.364379208266540078e-10 5.799999999999999600e-01 3.516970429358839465e+04 1.242301812853153109e+01
1.623776739188700002e-03 1.414399524818851013e-09 5.799999999999999600e-01 1.333877924852467186e+04 1.242301812853153109e+01
2.636650898730300181e-03 3.729277769644598088e-09 5.799999999999999600e-01 5.058985721222235952e+03 1.242301812853153109e+01
4.281332398719300304e-03 9.832803522933813763e-09 5.799999999999999600e-01 1.918716551993408075e+03 1.242301812853153109e+01
6.951927961775600240e-03 2.592566982856408905e-08 5.799999999999999600e-01 7.277097445541007801e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.835693775319827110e-08 5.799999999999999600e-01 2.759977609870610422e+02 1.242301812853153109e+01
1.832980710832430096e-02 1.802333611975580033e-07 5.799999999999999600e-01 1.046774000759690040e+02 1.242301812853153109e+01
2.976351441631309991e-02 4.752123136050373326e-07 5.799999999999999600e-01 3.970089484594829798e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.252967999250248231e-06 5.799999999999999600e-01 1.505731944455206772e+01 1.242301812853153109e+01
7.847599703514610003e-02 3.303632426639668808e-06 5.799999999999999600e-01 5.710774775607457165e+00 1.242301812853153109e+01
1.274274985703132967e-01 8.710478310150202830e-06 5.799999999999999600e-01 2.165919947292756831e+00 1.242301812853153109e+01
2.069138081114789973e-01 2.296616305892913167e-05 5.799999999999999600e-01 8.214663338008544313e-01 1.242301812853153109e+01
3.359818286283781097e-01 6.055147848548073287e-05 5.799999999999999600e-01 3.115567306223286925e-01 1.242301812853153109e+01
5.455594781168514595e-01 1.596372898522000112e-04 5.799999999999999600e-01 1.181638156087917030e-01 1.242301812853153109e+01
8.858667904100823165e-01 4.207978616862999939e-04 5.799999999999999600e-01 4.481587443589579722e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.108733476342599897e-03 5.799999999999999600e-01 1.699727273621099918e-02 1.242301812853153109e+01
2.335721469090121349e+00 2.918047998820999869e-03 5.799999999999999600e-01 6.446538957582800301e-03 1.242301812853153109e+01
3.792690190732245892e+00 7.657303928359200131e-03 5.799999999999999600e-01 2.444972506859700162e-03 1.242301812853153109e+01
6.158482110660260744e+00 1.993974574385989906e-02 5.799999999999999600e-01 9.273023243377000006e-04 1.242301812853153109e+01
1.000000000000000000e+01 5.091264477906980168e-02 5.799999999999999600e-01 3.516970429357999797e-04 1.242301812853153109e+01
1.000000000000000021e-03 5.259152528351935150e-10 6.099999999999999867e-01 2.226136110385783104e+04 1.242301812853153109e+01
1.623776739188700002e-03 1.386654922850366329e-09 6.099999999999999867e-01 8.443044589095012270e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.656124940264831870e-09 6.099999999999999867e-01 3.202185239297561566e+03 1.242301812853153109e+01
4.281332398719300304e-03 9.639925051936370979e-09 6.099999999999999867e-01 1.214489654599145069e+03 1.242301812853153109e+01
6.951927961775600240e-03 2.541711665087056807e-08 6.099999999999999867e-01 4.606182999743981554e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.701606067285467905e-08 6.099999999999999867e-01 1.746982507984664892e+02 1.242301812853153109e+01
1.832980710832430096e-02 1.766979372218858076e-07 6.099999999999999867e-01 6.625763421414259824e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.658906402476491837e-07 6.099999999999999867e-01 2.512946793451042282e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.228390038671209907e-06 6.099999999999999867e-01 9.530828653353831115e+00 1.242301812853153109e+01
7.847599703514610003e-02 3.238829187963779406e-06 6.099999999999999867e-01 3.614748034312492919e+00 1.242301812853153109e+01
1.274274985703132967e-01 8.539616622199766680e-06 6.099999999999999867e-01 1.370961941170567355e+00 1.242301812853153109e+01
2.069138081114789973e-01 2.251567315432947896e-05 6.099999999999999867e-01 5.199633906144848217e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.936378228489110195e-05 6.099999999999999867e-01 1.972060051123440128e-01 1.242301812853153109e+01
5.455594781168514595e-01 1.565063641014000128e-04 6.099999999999999867e-01 7.479412811430810604e-02 1.242301812853153109e+01
8.858667904100823165e-01 4.125469731918000047e-04 6.099999999999999867e-01 2.836709560235069899e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.087008404588099986e-03 6.099999999999999867e-01 1.075876052305990010e-02 1.242301812853153109e+01
2.335721469090121349e+00 2.860971865496699830e-03 6.099999999999999867e-01 4.080464550024600311e-03 1.242301812853153109e+01
3.792690190732245892e+00 7.508227424897999727e-03 6.099999999999999867e-01 1.547593787250899989e-03 1.242301812853153109e+01
6.158482110660260744e+00 1.955626046986889965e-02 6.099999999999999867e-01 5.869543776144000267e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.996385021780439667e-02 6.099999999999999867e-01 2.226136110384999947e-04 1.242301812853153109e+01
1.000000000000000021e-03 5.150361924872302525e-10 6.300000000000000044e-01 1.575354279964289162e+04 1.242301812853153109e+01
1.623776739188700002e-03 1.357970638655435050e-09 6.300000000000000044e-01 5.974830724548633043e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.580494496902562325e-09 6.300000000000000044e-01 2.266068188028123132e+03 1.242301812853153109e+01
4.281332398719300304e-03 9.440513977835656337e-09 6.300000000000000044e-01 8.594494588264660706e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.489133927954511548e-08 6.300000000000000044e-01 3.259625531921280981e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.562976940836093186e-08 6.300000000000000044e-01 1.236274978037823757e+02 1.242301812853153109e+01
1.832980710832430096e-02 1.730427719069741465e-07 6.300000000000000044e-01 4.688807982251780260e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.562532508515550010e-07 6.300000000000000044e-01 1.778319604051340619e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.202979645608665302e-06 6.300000000000000044e-01 6.744615318272377813e+00 1.242301812853153109e+01
7.847599703514610003e-02 3.171831118864239018e-06 6.300000000000000044e-01 2.558023635787410655e+00 1.242301812853153109e+01
1.274274985703132967e-01 8.362967956500213222e-06 6.300000000000000044e-01 9.701791151112160172e-01 1.242301812853153109e+01
2.069138081114789973e-01 2.204992517552220677e-05 6.300000000000000044e-01 3.679588813135600267e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.813585702243378539e-05 6.300000000000000044e-01 1.395554039750752928e-01 1.242301812853153109e+01
5.455594781168514595e-01 1.532693763763000121e-04 6.300000000000000044e-01 5.292904117199440095e-02 1.242301812853153109e+01
8.858667904100823165e-01 4.040164920544999988e-04 6.300000000000000044e-01 2.007434552578860054e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.064546532563599972e-03 6.300000000000000044e-01 7.613577336102799950e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.801955749429499865e-03 6.300000000000000044e-01 2.887594007901800146e-03 1.242301812853153109e+01
3.792690190732245892e+00 7.354054748618100296e-03 6.300000000000000044e-01 1.095174946858599964e-03 1.242301812853153109e+01
6.158482110660260744e+00 1.915947127677039910e-02 6.300000000000000044e-01 4.153659278085999732e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.898092439353479710e-02 6.300000000000000044e-01 1.575354279964000009e-04 1.242301812853153109e+01
1.000000000000000021e-03 5.038152547970911280e-10 6.600000000000000311e-01 1.196757519061741368e+04 1.242301812853153109e+01
1.623776739188700002e-03 1.328384943259467774e-09 6.600000000000000311e-01 4.538930503230534669e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.502487346890189209e-09 6.600000000000000311e-01 1.721475719601782203e+03 1.242301812853153109e+01
4.281332398719300304e-03 9.234836358032426265e-09 6.600000000000000311e-01 6.529024075317414599e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.434903921501763056e-08 6.600000000000000311e-01 2.476256556551108474e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.419991357107412072e-08 6.600000000000000311e-01 9.391673951767812412e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.692727420296151837e-07 6.600000000000000311e-01 3.561970967142534050e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.463130037562101226e-07 6.600000000000000311e-01 1.350945234675456064e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.176770722886587262e-06 6.600000000000000311e-01 5.123716739770078910e+00 1.242301812853153109e+01
7.847599703514610003e-02 3.102727608360352958e-06 6.600000000000000311e-01 1.943267021901658786e+00 1.242301812853153109e+01
1.274274985703132967e-01 8.180767994488704375e-06 6.600000000000000311e-01 7.370209771939898458e-01 1.242301812853153109e+01
2.069138081114789973e-01 2.156954048907359163e-05 6.600000000000000311e-01 2.795292230567538727e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.686934072517917766e-05 6.600000000000000311e-01 1.060167742310359068e-01 1.242301812853153109e+01
5.455594781168514595e-01 1.499306434999000091e-04 6.600000000000000311e-01 4.020887796791249719e-02 1.242301812853153109e+01
8.858667904100823165e-01 3.952177857618999982e-04 6.600000000000000311e-01 1.524998170492510019e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.041377731974000090e-03 6.600000000000000311e-01 5.783845602111499680e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.741077717361499813e-03 6.600000000000000311e-01 2.193633447983800184e-03 1.242301812853153109e+01
3.792690190732245892e+00 7.194986967743600102e-03 6.600000000000000311e-01 8.319772060230000042e-04 1.242301812853153109e+01
6.158482110660260744e+00 1.874987627640080021e-02 6.600000000000000311e-01 3.155431788196000212e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.796497680294339871e-02 6.600000000000000311e-01 1.196757519061000000e-04 1.242301812853153109e+01
1.000000000000000021e-03 4.922675724392899977e-10 6.800000000000000488e-01 9.545865272652541535e+03 1.242301812853153109e+01
1.623776739188700002e-03 1.297937736242154284e-09 6.800000000000000488e-01 3.620450958164096846e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.422208691489229991e-09 6.800000000000000488e-01 1.373124883505613070e+03 1.242301812853153109e+01
4.281332398719300304e-03 9.023169571519503409e-09 6.800000000000000488e-01 5.207837276322097750e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.379094780880384968e-08 6.800000000000000488e-01 1.975171335283660028e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.272842147924328356e-08 6.800000000000000488e-01 7.491212948345857114e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.653929318891964659e-07 6.800000000000000488e-01 2.841184986587773764e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.360833044656947363e-07 6.800000000000000488e-01 1.077573442868719233e+01 1.242301812853153109e+01
4.832930238571749720e-02 1.149798616010957266e-06 6.800000000000000488e-01 4.086902226561770490e+00 1.242301812853153109e+01
7.847599703514610003e-02 3.031611849319622811e-06 6.800000000000000488e-01 1.550035398516260488e+00 1.242301812853153109e+01
1.274274985703132967e-01 7.993262447017775011e-06 6.800000000000000488e-01 5.878804051240377193e-01 1.242301812853153109e+01
2.069138081114789973e-01 2.107516690558653046e-05 6.800000000000000488e-01 2.229648245837635989e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.556594114367692169e-05 6.800000000000000488e-01 8.456365030771779978e-02 1.242301812853153109e+01
5.455594781168514595e-01 1.464946661303000055e-04 6.800000000000000488e-01 3.207237270145930214e-02 1.242301812853153109e+01
8.858667904100823165e-01 3.861627064992000243e-04 6.800000000000000488e-01 1.216405733383330023e-02 1.242301812853153109e+01
1.438449888287663070e+00 1.017533152416999964e-03 6.800000000000000488e-01 4.613450092953400028e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.678419204630699997e-03 6.800000000000000488e-01 1.749738691297700105e-03 1.242301812853153109e+01
3.792690190732245892e+00 7.031234024047500024e-03 6.800000000000000488e-01 6.636216770829000359e-04 1.242301812853153109e+01
6.158482110660260744e+00 1.832799686844290010e-02 6.800000000000000488e-01 2.516911425029000099e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.691717679439649791e-02 6.800000000000000488e-01 9.545865272652542420e-05 1.242301812853153109e+01
1.000000000000000021e-03 4.804088957485257016e-10 7.099999999999999645e-01 7.888548383720093625e+03 1.242301812853153109e+01
1.623776739188700002e-03 1.266670545737473473e-09 7.099999999999999645e-01 2.991882007405197328e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.339768025890321923e-09 7.099999999999999645e-01 1.134728154131398696e+03 1.242301812853153109e+01
4.281332398719300304e-03 8.805802318881817999e-09 7.099999999999999645e-01 4.303672339321865365e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.321782626350572351e-08 7.099999999999999645e-01 1.632249586547177103e+02 1.242301812853153109e+01
1.128837891684679982e-02 6.121730015801232989e-08 7.099999999999999645e-01 6.190616995724251126e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.614086333077206426e-07 7.099999999999999645e-01 2.347909235426370955e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.255781056488486099e-07 7.099999999999999645e-01 8.904892325931257346e+00 1.242301812853153109e+01
4.832930238571749720e-02 1.122100113170699700e-06 7.099999999999999645e-01 3.377349777408637177e+00 1.242301812853153109e+01
7.847599703514610003e-02 2.958580838464204637e-06 7.099999999999999645e-01 1.280924137144947572e+00 1.242301812853153109e+01
1.274274985703132967e-01 7.800707054400276519e-06 7.099999999999999645e-01 4.858148410021814745e-01 1.242301812853153109e+01
2.069138081114789973e-01 2.056747868001280097e-05 7.099999999999999645e-01 1.842545181981118940e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.422743575412712538e-05 7.099999999999999645e-01 6.988203037680769392e-02 1.242301812853153109e+01
5.455594781168514595e-01 1.429661287754999881e-04 7.099999999999999645e-01 2.650408911185710148e-02 1.242301812853153109e+01
8.858667904100823165e-01 3.768635912542000186e-04 7.099999999999999645e-01 1.005217987888339971e-02 1.242301812853153109e+01
1.438449888287663070e+00 9.930452221100000056e-04 7.099999999999999645e-01 3.812480402211700179e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.614065020200500179e-03 7.099999999999999645e-01 1.445955702382700032e-03 1.242301812853153109e+01
3.792690190732245892e+00 6.863014767344999788e-03 7.099999999999999645e-01 5.484062008660000286e-04 1.242301812853153109e+01
6.158482110660260744e+00 1.789437797172459960e-02 7.099999999999999645e-01 2.079934818561000095e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.583875502831009918e-02 7.099999999999999645e-01 7.888548383720092323e-05 1.242301812853153109e+01
1.000000000000000021e-03 4.682555927196834080e-10 7.399999999999999911e-01 6.695542980872139196e+03 1.242301812853153109e+01
1.623776739188700002e-03 1.234626528433686936e-09 7.399999999999999911e-01 2.539412018517996330e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.255279139213238169e-09 7.399999999999999911e-01 9.631203052860771550e+02 1.242301812853153109e+01
4.281332398719300304e-03 8.583034622296469055e-09 7.399999999999999911e-01 3.652816934353551801e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.263046563281183060e-08 7.399999999999999911e-01 1.385400295546338043e+02 1.242301812853153109e+01
1.128837891684679982e-02 5.966863533942260845e-08 7.399999999999999911e-01 5.254394111156157976e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.573253456298246044e-07 7.399999999999999911e-01 1.992828900362324873e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.148119071394051349e-07 7.399999999999999911e-01 7.558182622211929491e+00 1.242301812853153109e+01
4.832930238571749720e-02 1.093713445238614231e-06 7.399999999999999911e-01 2.866584509102613865e+00 1.242301812853153109e+01
7.847599703514610003e-02 2.883735376377417150e-06 7.399999999999999911e-01 1.087206694857850042e+00 1.242301812853153109e+01
1.274274985703132967e-01 7.603367586454623614e-06 7.399999999999999911e-01 4.123438166885798895e-01 1.242301812853153109e+01
2.069138081114789973e-01 2.004717651196773442e-05 7.399999999999999911e-01 1.563892348763872009e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.285567176056729899e-05 7.399999999999999911e-01 5.931359170517960105e-02 1.242301812853153109e+01
5.455594781168514595e-01 1.393498998086000092e-04 7.399999999999999911e-01 2.249580774373319964e-02 1.242301812853153109e+01
8.858667904100823165e-01 3.673332619224000165e-04 7.399999999999999911e-01 8.531962936225500477e-03 1.242301812853153109e+01
1.438449888287663070e+00 9.679476486237000325e-04 7.399999999999999911e-01 3.235909213591299950e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.548103351731299815e-03 7.399999999999999911e-01 1.227280113248799959e-03 1.242301812853153109e+01
3.792690190732245892e+00 6.690556990316599839e-03 7.399999999999999911e-01 4.654693246798999751e-04 1.242301812853153109e+01
6.158482110660260744e+00 1.744958825849749970e-02 7.399999999999999911e-01 1.765380941799999900e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.473100496846810215e-02 7.399999999999999911e-01 6.695542980872138143e-05 1.242301812853153109e+01
1.000000000000000021e-03 4.558246490078350785e-10 7.600000000000000089e-01 5.802405038716659874e+03 1.242301812853153109e+01
1.623776739188700002e-03 1.201850469573345582e-09 7.600000000000000089e-01 2.200672467299607888e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.168860114506890288e-09 7.600000000000000089e-01 8.346468879741747742e+02 1.242301812853153109e+01
4.281332398719300304e-03 8.355177825532777333e-09 7.600000000000000089e-01 3.165557064744850209e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.202968682149777775e-08 7.600000000000000089e-01 1.200597722766098059e+02 1.242301812853153109e+01
1.128837891684679982e-02 5.808459146241591808e-08 7.600000000000000089e-01 4.553495206150457619e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.531487757227989639e-07 7.600000000000000089e-01 1.726999660191315655e+01 1.242301812853153109e+01
2.976351441631309991e-02 4.037997559361263747e-07 7.600000000000000089e-01 6.549974670605534399e+00 1.242301812853153109e+01
4.832930238571749720e-02 1.064678285772317284e-06 7.600000000000000089e-01 2.484202468275030551e+00 1.242301812853153109e+01
7.847599703514610003e-02 2.807180067510278269e-06 7.600000000000000089e-01 9.421810333219547973e-01 1.242301812853153109e+01
1.274274985703132967e-01 7.401519842550220713e-06 7.600000000000000089e-01 3.573400762974153211e-01 1.242301812853153109e+01
2.069138081114789973e-01 1.951498754604594885e-05 7.600000000000000089e-01 1.355280202128719136e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.145256609706752576e-05 7.600000000000000089e-01 5.140157928307220042e-02 1.242301812853153109e+01
5.455594781168514595e-01 1.356510314835000037e-04 7.600000000000000089e-01 1.949502655350539987e-02 1.242301812853153109e+01
8.858667904100823165e-01 3.575850254138000241e-04 7.600000000000000089e-01 7.393859597754399819e-03 1.242301812853153109e+01
1.438449888287663070e+00 9.422754196170000148e-04 7.600000000000000089e-01 2.804261876805400153e-03 1.242301812853153109e+01
2.335721469090121349e+00 2.480625770673600215e-03 7.600000000000000089e-01 1.063569651240400035e-03 1.242301812853153109e+01
3.792690190732245892e+00 6.514097463528299888e-03 7.600000000000000089e-01 4.033790183419999988e-04 1.242301812853153109e+01
6.158482110660260744e+00 1.699422039083859845e-02 7.600000000000000089e-01 1.529891646011999882e-04 1.242301812853153109e+01
1.000000000000000000e+01 4.359528439966769975e-02 7.600000000000000089e-01 5.802405038716657872e-05 1.242301812853153109e+01
1.000000000000000021e-03 4.431336679282382788e-10 7.900000000000000355e-01 5.112488086908875630e+03 1.242301812853153109e+01
1.623776739188700002e-03 1.168388782953288192e-09 7.900000000000000355e-01 1.939008341745480038e+03 1.242301812853153109e+01
2.636650898730300181e-03 3.080633328749336091e-09 7.900000000000000355e-01 7.354057917486078395e+02 1.242301812853153109e+01
4.281332398719300304e-03 8.122554593952354800e-09 7.900000000000000355e-01 2.789166332572626743e+02 1.242301812853153109e+01
6.951927961775600240e-03 2.141634058542660694e-08 7.900000000000000355e-01 1.057844378986885374e+02 1.242301812853153109e+01
1.128837891684679982e-02 5.646741167283712167e-08 7.900000000000000355e-01 4.012075999504809687e+01 1.242301812853153109e+01
1.832980710832430096e-02 1.488848379766076440e-07 7.900000000000000355e-01 1.521656128779417649e+01 1.242301812853153109e+01
2.976351441631309991e-02 3.925572462029389081e-07 7.900000000000000355e-01 5.771170273289308206e+00 1.242301812853153109e+01
4.832930238571749720e-02 1.035035751015183305e-06 7.900000000000000355e-01 2.188826088454991936e+00 1.242301812853153109e+01
7.847599703514610003e-02 2.729023320188039978e-06 7.900000000000000355e-01 8.301539234902082232e-01 1.242301812853153109e+01
1.274274985703132967e-01 7.195449651652858663e-06 7.900000000000000355e-01 3.148516642419204037e-01 1.242301812853153109e+01
2.069138081114789973e-01 1.897166537213695013e-05 7.900000000000000355e-01 1.194134818506053936e-01 1.242301812853153109e+01
3.359818286283781097e-01 5.002010542992389101e-05 7.900000000000000355e-01 4.528983412559749872e-02 1.242301812853153109e+01
