,nev,E,ctau,m,lam112,lam111,Br,cos
52,0.8342363118769653,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,-0.9
52,7.986264815888063,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,-0.7
52,85.46486537610807,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,-0.5
52,1182.6704929735108,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,-0.2999999999999999
52,34538.61378597499,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,-0.0999999999999999
52,5469490.102629857,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,0.0999999999999999
52,92235006.15038204,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,0.3000000000000001
52,259847663.36519536,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,0.5000000000000001
52,415021695.12891364,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,0.7000000000000001
52,516337335.62106526,1166.760716081662,2.7504764070332817,0.19,0.1438449888287662,0.1438449888287662,0.0152224922986408,0.9
53,3.785571375880593e-09,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,-0.9
53,3.450274899291474e-06,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,-0.7
53,0.0030312552192585567,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,-0.5
53,2.6918914604520987,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,-0.2999999999999999
53,3349.2859563364245,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,-0.0999999999999999
53,2321145.9685165635,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,0.0999999999999999
53,59145993.02971518,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,0.3000000000000001
53,330649980.47021836,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,0.5000000000000001
53,887142327.359264,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,0.7000000000000001
53,1571241411.423199,1166.760716081662,0.8186384419246435,0.19,0.2636650898730358,0.2636650898730358,0.0493712773759134,0.9
54,2.250631234452358e-39,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,-0.9
54,1.648446428257183e-29,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,-0.7
54,1.1007752864058432e-19,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,-0.5
54,5.87546174062241e-10,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,-0.2999999999999999
54,1.0216004274436299,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,-0.0999999999999999
54,605562.0662568791,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,0.0999999999999999
54,24208275.18788983,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,0.3000000000000001
54,162671436.0864067,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,0.5000000000000001
54,620193170.3016208,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,0.7000000000000001
54,1602328393.5228932,1166.760716081662,0.243655570679723,0.19,0.4832930238571752,0.4832930238571752,0.1485691396627098,0.9
55,2.2626860170181858e-143,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,-0.9
55,2.670131958360618e-110,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,-0.7
55,2.523244001798464e-77,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,-0.5
55,1.278355737319258e-44,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,-0.2999999999999999
55,2.106888128886418e-13,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,-0.0999999999999999
55,13953.373375066674,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,0.0999999999999999
55,5681698.8091331925,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,0.3000000000000001
55,53875473.34574589,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,0.5000000000000001
55,242567512.82417327,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,0.7000000000000001
55,770018081.2419976,1166.760716081662,0.0725204609054095,0.19,0.8858667904100823,0.8858667904100823,0.3695888692417008,0.9
56,0.0,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,-0.9
56,0.0,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,-0.7
56,4.3131023547169584e-273,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,-0.5
56,6.1866951022129e-163,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,-0.2999999999999999
56,8.671710074556916e-57,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,-0.0999999999999999
56,0.44181603044731865,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,0.0999999999999999
56,170558.82125337605,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,0.3000000000000001
56,6731024.717795178,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,0.5000000000000001
56,51122472.980242014,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,0.7000000000000001
56,204932626.3390511,1166.760716081662,0.0215846378363583,0.19,1.623776739188721,1.623776739188721,0.6632711602229128,0.9
57,0.0,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,-0.9
57,0.0,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,-0.7
57,0.0,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,-0.5
57,0.0,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,-0.2999999999999999
57,6.4300887893178895e-198,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,-0.0999999999999999
57,7.51803556342059e-11,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,0.0999999999999999
57,134.50915893120398,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,0.3000000000000001
57,149108.02510165208,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,0.5000000000000001
57,3824854.2224916285,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,0.7000000000000001
57,25448801.6011516,1166.760716081662,0.0064243467941334,0.19,2.9763514416313197,2.9763514416313197,0.8687319051628482,0.9
58,0.0,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,-0.9
58,0.0,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,-0.7
58,0.0,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,-0.5
58,0.0,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,-0.2999999999999999
58,0.0,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,-0.0999999999999999
58,1.3226085897442356e-18,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,0.0999999999999999
58,0.15896893953607305,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,0.3000000000000001
58,1898.3750673819331,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,0.5000000000000001
58,133181.46449793494,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,0.7000000000000001
58,1432948.3163403263,1166.760716081662,0.0019121113842258,0.19,5.455594781168514,5.455594781168514,0.956961977959605,0.9
59,0.0,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,-0.9
59,0.0,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,-0.7
59,0.0,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,-0.5
59,0.0,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,-0.2999999999999999
59,0.0,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,-0.0999999999999999
59,8.856477745436312e-31,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,0.0999999999999999
59,4.94440013957311e-06,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,0.3000000000000001
59,1.691593273529786,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,0.5000000000000001
59,547.1388247320938,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,0.7000000000000001
59,13617.034397195863,1166.760716081662,0.0005691115475,0.19,10.0,10.0,0.986791087904448,0.9
60,0.00048591872494490457,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,-0.9
60,0.0005129755230441195,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,-0.7
60,0.0005237439698958294,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,-0.5
60,0.0005284501781597779,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,-0.2999999999999999
60,0.0005325081696724057,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,-0.0999999999999999
60,0.0005318883786177786,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,0.0999999999999999
60,0.0005282645364068177,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,0.3000000000000001
60,0.0005231025322698198,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,0.5000000000000001
60,0.0005124913177946832,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,0.7000000000000001
60,0.00048499141695122885,1166.760716081662,3012557.2034137924,0.21,0.0001,0.0001,6.761358608094951e-09,0.9
61,0.00547908264609388,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,-0.9
61,0.005785589967548104,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,-0.7
61,0.005908506330155999,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,-0.5
61,0.005963030000109792,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,-0.2999999999999999
61,0.0060102158551830044,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,-0.0999999999999999
61,0.006003962600941412,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,0.0999999999999999
61,0.005963144960417127,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,0.3000000000000001
61,0.005904899077016241,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,0.5000000000000001
61,0.005785126638243416,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,0.7000000000000001
61,0.005474720624110108,1166.760716081662,896642.8975377458,0.21,0.0001832980710832,0.0001832980710832,2.2716935929137833e-08,0.9
62,0.06161942441794496,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,-0.9
62,0.06512024792848747,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,-0.7
62,0.06655834551332233,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,-0.5
62,0.06722753896279218,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,-0.2999999999999999
62,0.0678115928007403,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,-0.0999999999999999
62,0.06776917665860442,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,0.0999999999999999
62,0.06731259858975298,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,0.3000000000000001
62,0.06665601429214982,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,0.5000000000000001
62,0.06530434832589248,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,0.7000000000000001
62,0.06180039305357702,1166.760716081662,266872.4380714953,0.21,0.0003359818286283,0.0003359818286283,7.632477265144806e-08,0.9
63,0.6869162348105184,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,-0.9
63,0.7279560978625496,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,-0.7
63,0.746090924845358,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,-0.5
63,0.7556586686407007,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,-0.2999999999999999
63,0.7641998394991206,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,-0.0999999999999999
63,0.7647880394873224,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,0.0999999999999999
63,0.7597857829792803,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,0.3000000000000001
63,0.7524087962091156,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,0.5000000000000001
63,0.737164755018875,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,0.7000000000000001
63,0.6976182534576846,1166.760716081662,79430.61657857582,0.21,0.000615848211066,0.000615848211066,2.5643732066319684e-07,0.9
64,7.434929307887081,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,-0.9
64,7.952409481608582,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,-0.7
64,8.226240391655807,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,-0.5
64,8.40853261335695,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,-0.2999999999999999
64,8.577770782350884,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,-0.0999999999999999
64,8.624685975141707,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,0.0999999999999999
64,8.57397166697054,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,0.3000000000000001
64,8.492019818702019,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,0.5000000000000001
64,8.320479872365791,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,0.7000000000000001
64,7.874365104911907,1166.760716081662,23641.343016330928,0.21,0.0011288378916846,0.0011288378916846,8.615822778672045e-07,0.9
65,72.97476753657055,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,-0.9
65,80.47477699094485,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,-0.7
65,85.83692112079989,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,-0.5
65,90.46092343809096,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,-0.2999999999999999
65,95.00183283524316,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,-0.0999999999999999
65,97.03455229440509,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,0.0999999999999999
65,96.67954682600862,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,0.3000000000000001
65,95.80454600940847,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,0.5000000000000001
65,93.88865352481994,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,0.7000000000000001
65,88.86423032401513,1166.760716081662,7036.494536875693,0.21,0.0020691380811147,0.0020691380811147,2.894754006767228e-06,0.9
66,523.3679735446028,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,-0.9
66,635.429143940029,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,-0.7
66,747.6937872818876,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,-0.5
66,870.3892325707501,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,-0.2999999999999999
66,1006.226895330573,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,-0.0999999999999999
66,1083.1829340193287,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,0.0999999999999999
66,1087.3329441997278,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,0.3000000000000001
66,1079.347271211485,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,0.5000000000000001
66,1058.495780048224,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,0.7000000000000001
66,1002.2125571506615,1166.760716081662,2094.308065886087,0.21,0.0037926901907322,0.0037926901907322,9.725781008510935e-06,0.9
67,1552.1068385506073,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,-0.9
67,2418.0087439941813,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,-0.7
67,3743.502924920311,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,-0.5
67,5868.045669313979,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,-0.2999999999999999
67,9200.650793267096,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,-0.0999999999999999
67,11778.715461517486,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,0.0999999999999999
67,12123.461125716047,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,0.3000000000000001
67,12103.995012040488,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,0.5000000000000001
67,11897.781622693794,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,0.7000000000000001
67,11278.800504264502,1166.760716081662,623.3396831120153,0.21,0.0069519279617756,0.0069519279617756,3.267610692897722e-05,0.9
68,1105.700817040246,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,-0.9
68,2239.8756332627386,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,-0.7
68,5199.8529859335,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,-0.5
68,14966.369732059838,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,-0.2999999999999999
68,53152.13314376444,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,-0.0999999999999999
68,117474.19701715795,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,0.0999999999999999
68,131324.84903424195,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,0.3000000000000001
68,133654.82343832162,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,0.5000000000000001
68,132401.46452724945,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,0.7000000000000001
68,126023.05238005404,1166.760716081662,185.5277964456457,0.21,0.0127427498570313,0.0127427498570313,0.0001097773166913,0.9
69,480.15580572401154,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,-0.9
69,998.8655814502099,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,-0.7
69,2488.0910420359323,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,-0.5
69,9420.012925351404,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,-0.2999999999999999
69,96705.62525020573,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,-0.0999999999999999
69,891204.5685614473,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,0.0999999999999999
69,1294311.952743792,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,0.3000000000000001
69,1402365.7050169618,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,0.5000000000000001
69,1425194.1899185188,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,0.7000000000000001
69,1374860.96803555,1166.760716081662,55.219592441367936,0.21,0.0233572146909012,0.0233572146909012,0.0003687363132304,0.9
70,152.9871716008063,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,-0.9
70,366.8550827080907,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,-0.7
70,1018.12852334821,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,-0.5
70,4085.7202773125687,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,-0.2999999999999999
70,50321.79248181862,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,-0.0999999999999999
70,3177140.5605909983,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,0.0999999999999999
70,9534652.841063533,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,0.3000000000000001
70,12509365.551136054,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,0.5000000000000001
70,13780802.364042575,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,0.7000000000000001
70,13878001.371660613,1166.760716081662,16.435291356915933,0.21,0.0428133239871939,0.0428133239871939,0.0012378099268406,0.9
71,5.97463287688928,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,-0.9
71,29.734374204113536,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,-0.7
71,165.49190236850208,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,-0.5
71,1215.7620352772703,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,-0.2999999999999999
71,21317.31327746478,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,-0.0999999999999999
71,2952570.652632602,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,0.0999999999999999
71,32912830.020621978,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,0.3000000000000001
71,70308854.67007847,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,0.5000000000000001
71,96988701.75503874,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,0.7000000000000001
71,110695320.2089298,1166.760716081662,4.891720312378752,0.21,0.078475997035146,0.078475997035146,0.0041467038781597,0.9
72,6.254557573135027e-05,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,-0.9
72,0.004512571764458211,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,-0.7
72,0.33757557142494365,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,-0.5
72,30.24102545366336,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,-0.2999999999999999
72,4797.117659379874,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,-0.0999999999999999
72,1337759.1847675003,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,0.0999999999999999
72,31950318.211278945,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,0.3000000000000001
72,145837705.36764804,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,0.5000000000000001
72,319570159.6509416,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,0.7000000000000001
72,486801946.04173535,1166.760716081662,1.4559478803805677,0.21,0.1438449888287662,0.1438449888287662,0.0137971598563539,0.9
73,2.6459528599186528e-23,1166.760716081662,0.4333412572710766,0.21,0.2636650898730358,0.2636650898730358,0.0448942475986485,-0.9
73,3.680709106678402e-17,1166.760716081662,0.4333412572710766,0.21,0.2636650898730358,0.2636650898730358,0.0448942475986485,-0.7
73,4.780019874441717e-11,1166.760716081662,0.4333412572710766,0.21,0.2636650898730358,0.2636650898730358,0.0448942475986485,-0.5
73,5.3593428800413525e-05,1166.760716081662,0.4333412572710766,0.21,0.2636650898730358,0.2636650898730358,0.0448942475986485,-0.2999999999999999
73,35.79728106923362,1166.760716081662,0.4333412572710766,0.21,0.2636650898730358,0.2636650898730358,0.0448942475986485,-0.0999999999999999
