,nev,E,ctau,m,lam121,lam112,Br,cos
1,0.27087956967354504,1166.760716081662,384.19219145328657,0.5,1.274274985703135e-07,1.274274985703135e-07,9.186135133438088e-06,0.7000000000000001
1,0.2554958447654971,1166.760716081662,384.19219145328657,0.5,1.274274985703135e-07,1.274274985703135e-07,9.186135133438088e-06,0.9
2,0.05901848371496417,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,-0.9
2,0.0890230358067038,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,-0.7
2,0.13888605474749385,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,-0.5
2,0.2369374474047428,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,-0.2999999999999999
2,0.4534553704229071,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,-0.0999999999999999
2,0.6903142295558434,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,0.0999999999999999
2,0.7269632607651682,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,0.3000000000000001
2,0.7255274785246152,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,0.5000000000000001
2,0.7112714538535317,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,0.7000000000000001
2,0.6716672368184052,1166.760716081662,236.6040738120435,0.5,1.623776739188721e-07,1.623776739188721e-07,1.4916147081745105e-05,0.9
3,0.07187743430702097,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,-0.9
3,0.11545876261398358,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,-0.7
3,0.19544072546020705,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,-0.5
3,0.37702037816727374,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,-0.2999999999999999
3,0.905715419874576,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,-0.0999999999999999
3,1.7186140209653518,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,0.0999999999999999
3,1.8801208041314095,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,0.3000000000000001
3,1.893297386641575,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,0.5000000000000001
3,1.8628644929741816,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,0.7000000000000001
3,1.762487868610592,1166.760716081662,145.71219558808082,0.5,2.06913808111479e-07,2.06913808111479e-07,2.4220267315918128e-05,0.9
4,0.0759373323958289,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,-0.9
4,0.13176841957393676,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,-0.7
4,0.24414318635905735,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,-0.5
4,0.5318829399626703,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,-0.2999999999999999
4,1.6157753963752144,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,-0.0999999999999999
4,4.140239427050176,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,0.0999999999999999
4,4.806157472192433,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,0.3000000000000001
4,4.90952366362629,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,0.5000000000000001
4,4.858997107933118,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,0.7000000000000001
4,4.611222556173746,1166.760716081662,89.73659498342273,0.5,2.636650898730356e-07,2.636650898730356e-07,3.93277125198916e-05,0.9
5,0.06639599860665296,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,-0.9
5,0.12789186117966622,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,-0.7
5,0.2661799751668881,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,-0.5
5,0.6662828063202617,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,-0.2999999999999999
5,2.5473599413870978,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,-0.0999999999999999
5,9.493400180559433,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,0.0999999999999999
5,12.062803345281287,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,0.3000000000000001
5,12.603403809749997,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,0.5000000000000001
5,12.590557934034255,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,0.7000000000000001
5,12.007354592471987,1166.760716081662,55.26412148769738,0.5,3.359818286283781e-07,3.359818286283781e-07,6.385785825269596e-05,0.9
6,0.04406413274251747,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,-0.9
6,0.09912678577001445,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,-0.7
6,0.24308707051362932,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,-0.5
6,0.728818946657283,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,-0.2999999999999999
6,3.562284433961063,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,-0.0999999999999999
6,20.287516276152026,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,0.0999999999999999
6,29.432283619352116,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,0.3000000000000001
6,31.846087722009976,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,0.5000000000000001
6,32.28340645161602,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,0.7000000000000001
6,31.02993067231676,1166.760716081662,34.03431035433392,0.5,4.281332398719396e-07,4.281332398719396e-07,0.000103686774685,0.9
7,0.019086914406039313,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,-0.9
7,0.05481644758199861,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,-0.7
7,0.17218941458966944,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,-0.5
7,0.6684449819726166,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,-0.2999999999999999
7,4.412231846556169,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,-0.0999999999999999
7,39.4730576828248,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,0.0999999999999999
7,68.81463790346025,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,0.3000000000000001
7,78.51050769780238,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,0.5000000000000001
7,81.42870215660916,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,0.7000000000000001
7,79.23224493192798,1166.760716081662,20.959969146582534,0.5,5.455594781168515e-07,5.455594781168515e-07,0.0001683532842426,0.9
8,0.00420487598073485,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,-0.9
8,0.017787551142253614,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,-0.7
8,0.082620690694674,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,-0.5
8,0.47682602971255655,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,-0.2999999999999999
8,4.768140401388616,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,-0.0999999999999999
8,68.65789721975912,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,0.0999999999999999
8,151.33489927427644,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,0.3000000000000001
8,186.5126086553548,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,0.5000000000000001
8,200.25284016655706,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,0.7000000000000001
8,198.56879044481624,1166.760716081662,12.908159502921944,0.5,6.951927961775605e-07,6.951927961775605e-07,0.0002733394422152,0.9
9,0.00031558406296001436,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,-0.9
9,0.002475795615559063,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,-0.7
9,0.021411970217259567,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,-0.5
9,0.2313095439188132,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,-0.2999999999999999
9,4.3124926165641355,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,-0.0999999999999999
9,106.00863396915034,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,0.0999999999999999
9,306.5870064396295,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,0.3000000000000001
9,419.95365578789244,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,0.5000000000000001
9,474.16028767212293,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,0.7000000000000001
9,483.7017639755293,1166.760716081662,7.949466938029396,0.5,8.858667904100833e-07,8.858667904100833e-07,0.0004437665647362,0.9
10,3.978964666158836e-06,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,-0.9
10,8.776004609283021e-05,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,-0.7
10,0.002084580738224418,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,-0.5
10,0.06100174016554928,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,-0.2999999999999999
10,3.0123830988403673,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,-0.0999999999999999
10,145.60885435623712,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,0.0999999999999999
10,561.0898173732477,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,0.3000000000000001
10,878.7585565365348,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,0.5000000000000001
10,1063.4628408079866,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,0.7000000000000001
10,1130.0749016698453,1166.760716081662,4.895664992713938,0.5,1.1288378916846883e-06,1.1288378916846883e-06,0.0007203784165907,0.9
11,2.3965727422855004e-09,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,-0.9
11,3.159338539396547e-07,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,-0.7
11,4.077731448709251e-05,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,-0.5
11,0.006107772050557551,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,-0.2999999999999999
11,1.4154789793933698,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,-0.0999999999999999
11,177.38318726852717,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,0.0999999999999999
11,916.793296271304,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,0.3000000000000001
11,1675.750636865494,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,0.5000000000000001
11,2217.1511559199107,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,0.7000000000000001
11,2490.43903091116,1166.760716081662,3.0149865277414456,0.5,1.438449888287663e-06,1.438449888287663e-06,0.0011692083263157,0.9
12,7.94851955965051e-15,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,-0.9
12,2.09011017193891e-11,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,-0.7
12,5.2529079924469615e-08,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,-0.5
12,0.000125338446145647,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,-0.2999999999999999
12,0.35620940543554164,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,-0.0999999999999999
12,187.83885306588166,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,0.0999999999999999
12,1334.8904135156733,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,0.3000000000000001
12,2872.0193082496244,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,0.5000000000000001
12,4219.9371013571445,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,0.7000000000000001
12,5084.6406527945455,1166.760716081662,1.8567740594977369,0.5,1.8329807108324373e-06,1.8329807108324373e-06,0.0018971496449537,0.9
13,5.5204675985014576e-24,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,-0.9
13,1.9030603782623283e-18,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,-0.7
13,6.158975280932587e-13,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,-0.5
13,1.7561408964443694e-07,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,-0.2999999999999999
13,0.03333848391779456,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,-0.0999999999999999
13,165.91409788689538,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,0.0999999999999999
13,1732.4806413396063,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,0.3000000000000001
13,4399.347215891109,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,0.5000000000000001
13,7239.461580542071,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,0.7000000000000001
13,9467.23413895219,1166.760716081662,1.1434909828954876,0.5,2.335721469090121e-06,2.335721469090121e-06,0.0030769062600776,0.9
14,4.06010170169341e-39,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,-0.9
14,3.845253287742125e-30,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,-0.7
14,3.3458130955268187e-21,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,-0.5
14,2.381763567609498e-12,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,-0.2999999999999999
14,0.0006256964199795683,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,-0.0999999999999999
14,113.53627960949414,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,0.0999999999999999
14,1982.4622485185073,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,0.3000000000000001
14,6020.839495067681,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,0.5000000000000001
14,11140.243808604837,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,0.7000000000000001
14,15921.181131202658,1166.760716081662,0.7042168761863172,0.5,2.976351441631319e-06,2.976351441631319e-06,0.0049866379468325,0.9
15,5.93414046769566e-64,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,-0.9
15,2.158637892987127e-49,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,-0.7
15,6.976302330979897e-35,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,-0.5
15,1.6590025752897187e-20,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,-0.2999999999999999
15,7.787886805386194e-07,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,-0.0999999999999999
15,53.52691309836978,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,0.0999999999999999
15,1947.0787833822776,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,0.3000000000000001
15,7323.987141421307,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,0.5000000000000001
15,15360.934637025166,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,0.7000000000000001
15,24109.929216764987,1166.760716081662,0.4336907034018483,0.5,3.7926901907322535e-06,3.7926901907322535e-06,0.0080720781122759,0.9
16,1.5340901160632883e-104,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,-0.9
16,6.562901227715707e-81,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,-0.7
16,2.352737621115241e-57,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,-0.5
16,5.312279447064017e-34,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,-0.2999999999999999
16,9.640590605942771e-12,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,-0.0999999999999999
16,14.599676798212084,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,0.0999999999999999
16,1563.6177324014989,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,0.3000000000000001
16,7782.713769718143,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,0.5000000000000001
16,18892.737218048547,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,0.7000000000000001
16,32831.13064509823,1166.760716081662,0.2670876438459955,0.5,4.832930238571752e-06,4.832930238571752e-06,0.0130415860134672,0.9
17,1.052350398873232e-170,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,-0.9
17,2.407814260405111e-132,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,-0.7
17,4.272944544639951e-94,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,-0.5
17,3.787396210855504e-56,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,-0.2999999999999999
17,7.130459946198084e-20,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,-0.0999999999999999
17,1.8078092291023797,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,0.0999999999999999
17,952.687134468552,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,0.3000000000000001
17,6983.662112136831,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,0.5000000000000001
17,20422.348243939592,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,0.7000000000000001
17,39984.9411214815,1166.760716081662,0.1644854476603967,0.5,6.158482110660255e-06,6.158482110660255e-06,0.0210057415054878,0.9
18,2.1584143644080375e-278,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,-0.9
18,4.107905547626054e-216,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,-0.7
18,5.4490750831293616e-154,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,-0.5
18,2.5760441552189746e-92,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,-0.2999999999999999
18,3.721773550786001e-33,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,-0.0999999999999999
18,0.07324654504816394,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,0.0999999999999999
18,396.12762691388144,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,0.3000000000000001
18,5028.181468218516,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,0.5000000000000001
18,18867.66584963261,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,0.7000000000000001
18,42927.51718312346,1166.760716081662,0.1012980686880496,0.5,7.847599703514607e-06,7.847599703514607e-06,0.0336674928910941,0.9
19,0.0,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,-0.9
19,0.0,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,-0.7
19,1.858021233569389e-251,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,-0.5
19,3.42139636107173e-151,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,-0.2999999999999999
19,1.2156499316659922e-54,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,-0.0999999999999999
19,0.0006401964323517238,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,0.0999999999999999
19,99.00481482842542,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,0.3000000000000001
19,2717.5258072712522,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,0.5000000000000001
19,14364.008545804249,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,0.7000000000000001
19,39691.96026659089,1166.760716081662,0.0623842343859787,0.5,1e-05,1e-05,0.0535440140416426,0.9
