,nev,E,ctau,m,lam121,Br,cos
97,0.0,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,-0.7
97,0.0,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,-0.5
97,0.0,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,-0.2999999999999999
97,2.229069724174492e-229,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,-0.0999999999999999
97,1.846249687819891e-18,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,0.0999999999999999
97,8.946358036355842e-05,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,0.3000000000000001
97,0.17988101228598696,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,0.5000000000000001
97,5.382924274207031,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,0.7000000000000001
97,36.748387125134315,1166.760716081662,0.0182871831227783,0.61,3.792690190732246,0.007508227424898,0.9
98,0.0,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,-0.9
98,0.0,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,-0.7
98,0.0,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,-0.5
98,0.0,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,-0.2999999999999999
98,0.0,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,-0.0999999999999999
98,1.9565292435141628e-24,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,0.0999999999999999
98,2.728537217876859e-07,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,0.3000000000000001
98,0.007327741082971413,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,0.5000000000000001
98,0.7182405954414497,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,0.7000000000000001
98,8.985442106201853,1166.760716081662,0.0069357620045885,0.61,6.158482110660261,0.0195562604698689,0.9
99,0.0,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,-0.9
99,0.0,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,-0.7
99,0.0,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,-0.5
99,0.0,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,-0.2999999999999999
99,0.0,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,-0.0999999999999999
99,1.741171489919432e-31,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,0.0999999999999999
99,6.716949679965127e-10,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,0.3000000000000001
99,0.00014771850650671743,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,0.5000000000000001
99,0.042242458292088815,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,0.7000000000000001
99,0.9713200992842267,1166.760716081662,0.0026305196520056,0.61,10.0,0.0499638502178044,0.9
100,4.410904832323407e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,-0.9
100,4.690190929689358e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,-0.7
100,4.832716315948454e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,-0.5
100,4.929337082639235e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,-0.2999999999999999
100,4.982283272035795e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,-0.0999999999999999
100,5.013458158422429e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,0.0999999999999999
100,4.957053635885989e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,0.3000000000000001
100,4.872233063192027e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,0.5000000000000001
100,4.746604726385516e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,0.7000000000000001
100,4.467744627122112e-09,1166.760716081662,183840.81802231644,0.63,0.001,5.150361924872303e-10,0.9
101,2.999153643833186e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,-0.9
101,3.205436761318152e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,-0.7
101,3.31879899700411e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,-0.5
101,3.401412205899266e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,-0.2999999999999999
101,3.453640985464758e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,-0.0999999999999999
101,3.483797891857623e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,0.0999999999999999
101,3.445771880249187e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,0.3000000000000001
101,3.387072844356971e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,0.5000000000000001
101,3.2998422223970246e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,0.7000000000000001
101,3.106025759982737e-08,1166.760716081662,69725.12671694327,0.63,0.0016237767391887,1.357970638655435e-09,0.9
102,1.9699518695542371e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,-0.9
102,2.131247656291071e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,-0.7
102,2.2341921509482482e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,-0.5
102,2.3183718251220682e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,-0.2999999999999999
102,2.3821030623835042e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,-0.0999999999999999
102,2.4184486629915575e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,0.0999999999999999
102,2.3941885345076026e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,0.3000000000000001
102,2.3538802145957317e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,0.5000000000000001
102,2.293444013998765e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,0.7000000000000001
102,2.1586538716729283e-07,1166.760716081662,26444.580414691354,0.63,0.0026366508987303,3.5804944969025623e-09,0.9
103,1.1868582545157903e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,-0.9
103,1.323556932779987e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,-0.7
103,1.4307514213434395e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,-0.5
103,1.5318465447926794e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,-0.2999999999999999
103,1.6227781512328775e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,-0.0999999999999999
103,1.675613746294e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,0.0999999999999999
103,1.6627379268114613e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,0.3000000000000001
103,1.635618121811879e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,0.5000000000000001
103,1.5939655093051778e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,0.7000000000000001
103,1.5005766683305795e-06,1166.760716081662,10029.610073683,0.63,0.0042813323987193,9.440513977835656e-09,0.9
104,5.942876655779275e-06,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,-0.9
104,7.041262241146157e-06,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,-0.7
104,8.134887773310972e-06,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,-0.5
104,9.365619917019684e-06,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,-0.2999999999999999
104,1.0701048643709747e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,-0.0999999999999999
104,1.1540652487578089e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,0.0999999999999999
104,1.1522979436814854e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,0.3000000000000001
104,1.1350982770764562e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,0.5000000000000001
104,1.1068172254077997e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,0.7000000000000001
104,1.0422761307355925e-05,1166.760716081662,3803.9203743326902,0.63,0.0069519279617756,2.4891339279545122e-08,0.9
105,2.1974053102573628e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,-0.9
105,2.8354417740368267e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,-0.7
105,3.6501346749736456e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,-0.5
105,4.822516354704778e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,-0.2999999999999999
105,6.516053537522569e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,-0.0999999999999999
105,7.833539624942256e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,0.0999999999999999
105,7.948390826203356e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,0.3000000000000001
105,7.858650908773144e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,0.5000000000000001
105,7.674242598330628e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,0.7000000000000001
105,7.232329391901309e-05,1166.760716081662,1442.7091490058149,0.63,0.0112883789168468,6.562976940836093e-08,0.9
106,5.8419184696521136e-05,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,-0.9
106,8.191489990699456e-05,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,-0.7
106,0.00011810242497236187,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,-0.5
106,0.00018511767615601716,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,-0.2999999999999999
106,0.00033266251011838406,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,-0.0999999999999999
106,0.0005120473799235094,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,0.0999999999999999
106,0.0005413061669982022,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,0.3000000000000001
106,0.0005403502176864507,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,0.5000000000000001
106,0.0005297228333072805,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,0.7000000000000001
106,0.0005002318049455696,1166.760716081662,547.1748837514023,0.63,0.0183298071083243,1.7304277190697417e-07,0.9
107,0.00010798688434222004,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,-0.9
107,0.0001675841383299844,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,-0.7
107,0.0002745149346410121,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,-0.5
107,0.0005090552832016213,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,-0.2999999999999999
107,0.0012626173751027283,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,-0.0999999999999999
107,0.0030577973000627313,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,0.0999999999999999
107,0.0035693680136893446,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,0.3000000000000001
107,0.003650944454694165,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,0.5000000000000001
107,0.0036151384033782565,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,0.7000000000000001
107,0.0034318745127958168,1166.760716081662,207.5264814219004,0.63,0.0297635144163131,4.56253250851555e-07,0.9
108,0.00011890965533190506,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,-0.9
108,0.0002161205190726583,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,-0.7
108,0.00042387460711221887,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,-0.5
108,0.0009881868853253203,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,-0.2999999999999999
108,0.00344501816327301,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,-0.0999999999999999
108,0.015087512268301902,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,0.0999999999999999
108,0.021768686363255494,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,0.3000000000000001
108,0.023607932799293026,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,0.5000000000000001
108,0.023966029610144605,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,0.7000000000000001
108,0.023055347328194208,1166.760716081662,78.70836504060199,0.63,0.0483293023857175,1.2029796456086653e-06,0.9
109,4.7725186149929165e-05,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,-0.9
109,0.00012332579068525612,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,-0.7
109,0.0003445925946982013,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,-0.5
109,0.0011692301645508344,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,-0.2999999999999999
109,0.006581209924527938,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,-0.0999999999999999
109,0.05525955907334924,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,0.0999999999999999
109,0.11242959808417324,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,0.3000000000000001
109,0.1378705284090516,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,0.5000000000000001
109,0.14815245315948364,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,0.7000000000000001
109,0.14710435994947413,1166.760716081662,29.851644401806418,0.63,0.0784759970351461,3.171831118864239e-06,0.9
110,1.4679827369926271e-06,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,-0.9
110,9.394619294675868e-06,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,-0.7
110,6.542059324243499e-05,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,-0.5
110,0.0005530730103571741,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,-0.2999999999999999
110,0.0076280721628154136,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,-0.0999999999999999
110,0.1464106373671888,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,0.0999999999999999
110,0.44168097745292867,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,0.3000000000000001
110,0.659442387748197,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,0.5000000000000001
110,0.7892697054148612,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,0.7000000000000001
110,0.8366881001682585,1166.760716081662,11.32180388999585,0.63,0.1274274985703133,8.362967956500213e-06,0.9
111,5.0247455715924405e-11,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,-0.9
111,3.842025236730624e-09,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,-0.7
111,2.954513499889896e-07,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,-0.5
111,2.5950135427816074e-05,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,-0.2999999999999999
111,0.003450495707462389,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,-0.0999999999999999
111,0.27073799713303265,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,0.0999999999999999
111,1.2639450321796633,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,0.3000000000000001
111,2.359680032476642,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,0.5000000000000001
111,3.277926235850384,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,0.7000000000000001
111,3.8574544057314157,1166.760716081662,4.294009455498144,0.63,0.206913808111479,2.2049925175522203e-05,0.9
112,7.045481737731364e-24,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,-0.9
112,5.642025771712755e-19,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,-0.7
112,4.234529312476987e-14,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,-0.5
112,2.8655776875478e-09,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,-0.2999999999999999
112,0.00014732597011726293,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,-0.0999999999999999
112,0.3017596206655694,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,0.0999999999999999
112,2.5791867278443017,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,0.3000000000000001
112,6.171402362026213,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,0.5000000000000001
112,10.070576641467895,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,0.7000000000000001
112,13.408542193158887,1166.760716081662,1.628584754077936,0.63,0.3359818286283781,5.8135857022433785e-05,0.9
113,3.8718613298944677e-59,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,-0.9
113,2.982411421345118e-46,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,-0.7
113,2.0491708659641702e-33,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,-0.5
113,1.0762356904919865e-20,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,-0.2999999999999999
113,1.341167357286033e-08,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,-0.0999999999999999
113,0.13273947750110984,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,0.0999999999999999
113,3.36657817738243,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,0.3000000000000001
113,11.32358705834512,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,0.5000000000000001
113,22.507038277086266,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,0.7000000000000001
113,34.454906858100394,1166.760716081662,0.6176717421567489,0.63,0.5455594781168515,0.0001532693763763,0.9
114,1.77236626497407e-153,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,-0.9
114,1.5422411405599585e-119,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,-0.7
114,1.0661801276607167e-85,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,-0.5
114,3.956715655809247e-52,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,-0.2999999999999999
114,4.585000911572248e-20,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,-0.0999999999999999
114,0.00732126474019139,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,0.0999999999999999
114,2.122709119944155,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,0.3000000000000001
114,12.783867169499983,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,0.5000000000000001
114,33.92231971903581,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,0.7000000000000001
114,62.865352081687995,1166.760716081662,0.2342637557570398,0.63,0.8858667904100823,0.0004040164920545,0.9
115,0.0,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,-0.9
115,0.0,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,-0.7
115,8.099659698298943e-225,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,-0.5
115,3.8440873556532326e-136,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,-0.2999999999999999
115,6.971900745316774e-51,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,-0.0999999999999999
115,5.349613000740911e-06,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,0.0999999999999999
115,0.3171730803595431,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,0.3000000000000001
115,6.44756209562289,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,0.5000000000000001
115,29.05461955295161,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,0.7000000000000001
115,73.16454953254859,1166.760716081662,0.0888489848503819,0.63,1.438449888287663,0.0010645465325636,0.9
116,0.0,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,-0.9
116,0.0,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,-0.7
116,0.0,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,-0.5
116,0.0,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,-0.2999999999999999
116,9.475299121722717e-131,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,-0.0999999999999999
116,1.6626899966104526e-12,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,0.0999999999999999
116,0.003709199690887457,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,0.3000000000000001
116,0.8241799741982914,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,0.5000000000000001
116,10.366261454660485,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,0.7000000000000001
116,45.273996824436246,1166.760716081662,0.0336976673298562,0.63,2.3357214690901213,0.0028019557494295,0.9
117,0.0,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,-0.9
117,0.0,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,-0.7
117,0.0,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,-0.5
117,0.0,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,-0.2999999999999999
117,0.0,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,-0.0999999999999999
117,2.6412256729130713e-22,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,0.0999999999999999
117,3.335260971958253e-06,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,0.3000000000000001
117,0.029943140153774393,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,0.5000000000000001
117,1.5942324122032487,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,0.7000000000000001
117,14.41246842185505,1166.760716081662,0.0127804812332504,0.63,3.792690190732246,0.0073540547486181,0.9
118,0.0,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,-0.9
118,0.0,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,-0.7
118,0.0,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,-0.5
118,0.0,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,-0.2999999999999999
118,0.0,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,-0.0999999999999999
118,1.1959967380728926e-26,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,0.0999999999999999
118,2.669375959347926e-08,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,0.3000000000000001
118,0.0013438919165489113,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,0.5000000000000001
118,0.18752781956457396,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,0.7000000000000001
118,2.8743658654196915,1166.760716081662,0.0048472405806186,0.63,6.158482110660261,0.0191594712767704,0.9
119,0.0,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,-0.9
119,0.0,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,-0.7
119,0.0,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,-0.5
119,0.0,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,-0.2999999999999999
119,0.0,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,-0.0999999999999999
119,2.610173616788515e-37,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,0.0999999999999999
119,7.077478171673305e-12,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,0.3000000000000001
119,7.25875123767253e-06,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,0.5000000000000001
119,0.004241193000029109,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,0.7000000000000001
119,0.14582256713560693,1166.760716081662,0.0018384081802231,0.63,10.0,0.0489809243935348,0.9
120,6.003595398293819e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,-0.9
120,6.390533357319495e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,-0.7
120,6.591866947325272e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,-0.5
120,6.731587895846446e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,-0.2999999999999999
120,6.811431485240963e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,-0.0999999999999999
120,6.857623121008121e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,0.0999999999999999
120,6.781475660083165e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,0.3000000000000001
120,6.665564041504521e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,0.5000000000000001
120,6.493754060112777e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,0.7000000000000001
120,6.112536738534566e-09,1166.760716081662,138494.50672287412,0.66,0.001,5.038152547970911e-10,0.9
121,4.047800641632644e-08,1166.760716081662,52526.67571181467,0.66,0.0016237767391887,1.3283849432594678e-09,-0.9
121,4.3379261405522954e-08,1166.760716081662,52526.67571181467,0.66,0.0016237767391887,1.3283849432594678e-09,-0.7
121,4.504532580324982e-08,1166.760716081662,52526.67571181467,0.66,0.0016237767391887,1.3283849432594678e-09,-0.5
