,nev,E,ctau,m,lam121,lam112,Br,cos
3,3.7417208403076904e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,-0.9
3,3.973108000598209e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,-0.7
3,4.086901550203138e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,-0.5
3,4.1614860502496374e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,-0.2999999999999999
3,4.1996298183662296e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,-0.0999999999999999
3,4.222077252618528e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,0.0999999999999999
3,4.173937749239549e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,0.3000000000000001
3,4.1022888912739404e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,0.5000000000000001
3,3.99682660785859e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,0.7000000000000001
3,3.7620795630855515e-08,1166.760716081662,340343.1035433391,0.5,0.0042813323987193,0.0042813323987193,1.0369752567178488e-08,0.9
4,2.5769899233404114e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,-0.9
4,2.741902130989024e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,-0.7
4,2.8263557660470867e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,-0.5
4,2.883821903762223e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,-0.2999999999999999
4,2.9158949963006087e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,-0.0999999999999999
4,2.9345372176506633e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,0.0999999999999999
4,2.90149547319444e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,0.3000000000000001
4,2.851782160122233e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,0.5000000000000001
4,2.778504653291952e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,0.7000000000000001
4,2.615331476796806e-07,1166.760716081662,129081.59502921945,0.5,0.0069519279617756,0.0069519279617756,2.734141696183321e-08,0.9
5,1.7479445764685585e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,-0.9
5,1.8698018766516833e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,-0.7
5,1.9380091933179335e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,-0.5
5,1.9880136134225805e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,-0.2999999999999999
5,2.0203706928174717e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,-0.0999999999999999
5,2.038857777491578e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,0.0999999999999999
5,2.016682439592009e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,0.3000000000000001
5,1.9822997109560415e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,0.5000000000000001
5,1.931430504144715e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,0.7000000000000001
5,1.818036130305983e-06,1166.760716081662,48956.64992713934,0.5,0.0112883789168468,0.0112883789168468,7.208976837908047e-08,0.9
6,1.1406115947458446e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,-0.9
6,1.2369218928152611e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,-0.7
6,1.299905964920995e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,-0.5
6,1.3519407065139328e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,-0.2999999999999999
6,1.3923116482385332e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,-0.0999999999999999
6,1.4151988103011153e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,0.0999999999999999
6,1.4012271069355105e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,0.3000000000000001
6,1.377649696401384e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,0.5000000000000001
6,1.3424205088036667e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,0.7000000000000001
6,1.2636660855081488e-05,1166.760716081662,18567.7405949774,0.5,0.0183298071083243,0.0183298071083243,1.900755301597555e-07,0.9
7,6.7698450089068e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,-0.9
7,7.58963658532571e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,-0.7
7,8.248491356023688e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,-0.5
7,8.880117127492138e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,-0.2999999999999999
7,9.46121823582788e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,-0.0999999999999999
7,9.799360989880897e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,0.0999999999999999
7,9.728125340572658e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,0.3000000000000001
7,9.570151280326442e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,0.5000000000000001
7,9.327649759771112e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,0.7000000000000001
7,8.781531296174342e-05,1166.760716081662,7042.168761863182,0.5,0.0297635144163131,0.0297635144163131,5.011626615170355e-07,0.9
8,0.0003297767607906884,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,-0.9
8,0.00039401323627811163,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,-0.7
8,0.0004598140491891123,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,-0.5
8,0.0005357501861835452,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,-0.2999999999999999
8,0.000620251244502791,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,-0.0999999999999999
8,0.0006743043195413952,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,0.0999999999999999
8,0.0006740593252709224,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,0.3000000000000001
8,0.0006641563911020539,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,0.5000000000000001
8,0.0006477369265998329,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,0.7000000000000001
8,0.0006100133828704879,1166.760716081662,2670.8764384599563,0.5,0.0483293023857175,0.0483293023857175,1.3213898980575728e-06,0.9
9,0.0011799484403936101,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,-0.9
9,0.0015341631116813953,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,-0.7
9,0.0019976266015432303,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,-0.5
9,0.0026857268426083583,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,-0.2999999999999999
9,0.003724291521269073,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,-0.0999999999999999
9,0.00456428213888868,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,0.0999999999999999
9,0.00464487422466415,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,0.3000000000000001
9,0.004595195775512618,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,0.5000000000000001
9,0.004489039839400212,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,0.7000000000000001
9,0.004231254150854281,1166.760716081662,1012.9806868804958,0.5,0.0784759970351461,0.0784759970351461,3.484036327521742e-06,0.9
10,0.003047088420540928,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,-0.9
10,0.004306198266022834,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,-0.7
10,0.006268826230937804,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,-0.5
10,0.0099701610512111,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,-0.2999999999999999
10,0.018507178057178848,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,-0.0999999999999999
10,0.029631758843411887,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,0.0999999999999999
10,0.031558759549183246,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,0.3000000000000001
10,0.031558448776829236,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,0.5000000000000001
10,0.030963103741100267,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,0.7000000000000001
10,0.02925194538584342,1166.760716081662,384.19219145328736,0.5,0.1274274985703133,0.1274274985703133,9.186135133438066e-06,0.9
11,0.005406304360247406,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,-0.9
11,0.008496304040375395,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,-0.7
11,0.014119719104450446,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,-0.5
11,0.026713458689893294,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,-0.2999999999999999
11,0.06795839839473818,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,-0.0999999999999999
11,0.17421678343816568,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,0.0999999999999999
11,0.20687015528740976,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,0.3000000000000001
11,0.21253178932459785,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,0.5000000000000001
11,0.21085663341022762,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,0.7000000000000001
11,0.20036762212916046,1166.760716081662,145.71219558808076,0.5,0.206913808111479,0.206913808111479,2.422026731591813e-05,0.9
12,0.0054996777812567664,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,-0.9
12,0.010264547025343481,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,-0.7
12,0.020707102742542064,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,-0.5
12,0.04975759235272994,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,-0.2999999999999999
12,0.18013359775597762,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,-0.0999999999999999
12,0.8359292053964783,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,0.0999999999999999
12,1.2447449180318793,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,0.3000000000000001
12,1.3634633984488786,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,0.5000000000000001
12,1.3904248745752177,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,0.7000000000000001
12,1.3408670593810268,1166.760716081662,55.26412148769738,0.5,0.3359818286283781,0.3359818286283781,6.385785825269596e-05,0.9
13,0.0018022385512438466,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,-0.9
13,0.005002237410280539,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,-0.7
13,0.015034115211353668,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,-0.5
13,0.05475565585286326,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,-0.2999999999999999
13,0.33080944586323796,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,-0.0999999999999999
13,2.9655847474344808,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,0.0999999999999999
13,6.269176332545507,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,0.3000000000000001
13,7.828609854747485,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,0.5000000000000001
13,8.492143828261007,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,0.7000000000000001
13,8.476976674219161,1166.760716081662,20.959969146582534,0.5,0.5455594781168515,0.5455594781168515,0.0001683532842426,0.9
14,3.299572827078172e-05,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,-0.9
14,0.0002523371649380993,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,-0.7
14,0.002118211973109189,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,-0.5
14,0.02159481238511684,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,-0.2999999999999999
14,0.35576767124544245,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,-0.0999999999999999
14,7.632726940940885,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,0.0999999999999999
14,23.8617188144837,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,0.3000000000000001
14,36.41046664652413,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,0.5000000000000001
14,44.215627422545076,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,0.7000000000000001
14,47.32548346855253,1166.760716081662,7.949466938029409,0.5,0.8858667904100823,0.8858667904100823,0.0004437665647362,0.9
15,2.537552815610165e-10,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,-0.9
15,3.352803760984275e-08,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,-0.7
15,4.382942683146219e-06,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,-0.5
15,0.0006323413931566829,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,-0.2999999999999999
15,0.13363484499156764,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,-0.0999999999999999
15,13.54505456476579,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,0.0999999999999999
15,66.30918498927478,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,0.3000000000000001
15,126.31476538939428,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,0.5000000000000001
15,178.1265931908307,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,0.7000000000000001
15,212.11645007913273,1166.760716081662,3.0149865277414447,0.5,1.438449888287663,1.438449888287663,0.0011692083263157,0.9
16,5.847506020550235e-25,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,-0.9
16,2.0230977219736333e-19,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,-0.7
16,6.536021227846683e-14,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,-0.5
16,1.868935124656151e-08,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,-0.2999999999999999
16,0.0035175037914082744,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,-0.0999999999999999
16,13.963377734011743,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,0.0999999999999999
16,130.3417123110075,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,0.3000000000000001
16,320.4007892451381,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,0.5000000000000001
16,531.1570300180354,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,0.7000000000000001
16,715.3152242012553,1166.760716081662,1.1434909828954871,0.5,2.3357214690901213,2.3357214690901213,0.0030769062600776,0.9
17,6.307300234024125e-65,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,-0.9
17,2.304919398866052e-50,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,-0.7
17,7.443576711013186e-36,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,-0.5
17,1.781248565842081e-21,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,-0.2999999999999999
17,8.464529597078782e-08,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,-0.0999999999999999
17,5.128652788611091,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,0.0999999999999999
17,159.31245778988523,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,0.3000000000000001
17,562.1089934953725,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,0.5000000000000001
17,1143.7915503874879,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,0.7000000000000001
17,1778.1443146882045,1166.760716081662,0.43369070340185,0.5,3.792690190732246,3.792690190732246,0.0080720781122759,0.9
18,1.1253413789370717e-171,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,-0.9
18,2.581320318234949e-133,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,-0.7
18,4.603215376090932e-95,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,-0.5
18,4.1212608863151316e-57,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,-0.2999999999999999
18,7.806828426630189e-21,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,-0.0999999999999999
18,0.18983195962644372,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,0.0999999999999999
18,87.35221428876244,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,0.3000000000000001
18,584.237971368455,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,0.5000000000000001
18,1620.9624854367783,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,0.7000000000000001
18,3081.5471421576945,1166.760716081662,0.1644854476603964,0.5,6.158482110660261,6.158482110660261,0.0210057415054879,0.9
19,0.0,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,-0.9
19,0.0,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,-0.7
19,2.0308087055533444e-252,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,-0.5
19,3.7125581782767687e-152,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,-0.2999999999999999
19,1.1596755860779044e-55,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,-0.0999999999999999
19,6.15820156130968e-05,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,0.0999999999999999
19,9.828436279043204,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,0.3000000000000001
19,248.97000889833683,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,0.5000000000000001
19,1232.8471622301317,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,0.7000000000000001
19,3263.054951703718,1166.760716081662,0.0623842343859787,0.5,10.0,10.0,0.0535440140416426,0.9
20,1.1802676719222685e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,-0.9
20,1.2521401917935114e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,-0.7
20,1.287273249369035e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,-0.5
20,1.3101178573169508e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,-0.2999999999999999
20,1.3214006563782201e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,-0.0999999999999999
20,1.3281733924078138e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,0.0999999999999999
20,1.313007982214821e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,0.3000000000000001
20,1.2905213187824564e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,0.5000000000000001
20,1.2572502440170658e-09,1166.760716081662,599171.205030041,0.51,0.001,0.001,5.612158274921989e-10,0.7000000000000001
