22.28464419475653, 670.2508960573481
33.707865168539314, 809.3189964157707
45.31835205992506, 848.0286738351263
56.74157303370785, 830.8243727598574
68.1647940074906, 934.0501792114705
79.5880149812734, 796.4157706093195
91.01123595505618, 575.6272401433679
102.6217228464419, 529.7491039426517
114.04494382022472, 275.9856630824369
125.46816479400749, 284.5878136200721
136.89138576779027, 201.43369175627254
148.31460674157316, 70.9677419354839
159.73782771535582, 128.31541218638017
171.16104868913857, 89.60573476702507
182.5842696629214, 108.24372759856533
