22.28464419475653, 716.1290322580646
33.8951310861423, 805.0179211469535
45.31835205992506, 905.3763440860218
56.74157303370784, 901.0752688172045
68.1647940074906, 1028.6738351254482
79.5880149812734, 842.2939068100359
91.01123595505618, 597.1326164874547
102.6217228464419, 538.3512544802865
114.04494382022472, 280.28673835125426
125.46816479400749, 273.1182795698925
136.89138576779027, 197.13261648745515
148.31460674157316, 89.60573476702416
159.73782771535582, 118.27956989247286
171.16104868913857, 93.906810035842
182.5842696629214, 125.44802867383464
